rating,reviewerID,asin,reviewText,summary,title
5.0,A35T95CVL2QB9O,B00NE5ZHB0,I love the way this lotion soaks in without leaving any residue. My son (12) used it as well to help combat his dry skin. We enjoyed the product and like the scent although we prefer the vanilla version. They are basically the same with just different natural scents. The product worked as advertised and didn't affect my allergies.,Great scent and clean skin,"Andalou Naturals 1000 Roses Soothing Shower Gel, 8.5 oz, for Sensitive, Dry, Delicate or Easily Irritated Skin, Soothes &amp; Calms"
4.0,AKZJ49U7BQU4U,B00NJ2719E,Just the thing I needed after I had shoulder surgery.  Easy to slip on and take off without disturbing my arm very much.,Comfy and Useful,Suzanne Somers 3 Way Poncho AS SEEN ON TV Can be worn three ways Black (Small - Large)
5.0,A28XHFOYRSV7VA,B00NJ270ZY,Some of these reviews make me laugh. It is what it is ... a $20 top from an infomercial ... what did you expect? A Donna Karan original? The fabric is thin (the black is see through in fact) but it's super comfy. It's meant to fit big and the arms are supposed to be tight ... it's almost a bat wing type of sleeve. I can't see wearing the hood - it's really not big enough. I wouldn't wear it off the shoulders - doesn't look good. Looks best over tight jeans with big earrings. For an over sized basic top it's great and I can see getting a lot of use out of it.,The fabric is thin (the black is see through in fact) but it's super comfy. It's meant to fit big and the ...,Suzanne Somers 3 Way Poncho AS SEEN ON TV Can be worn three ways
4.0,A2D1LPEUCTNT8X,B00NJ270ZY,"&nbsp;The name of this garment may set wrong expectations. A poncho is a single large sheet of fabric with an opening in the center, it may have a hood, it can be made out of different materials, but it does not have sleeves. This garment does. So it is not a poncho.

I would describe it as a loose fitting blouse with a large cowl neck. The neckline that is flowy and either drapes down or can be stretch over one or two shoulders. The blouse is made out of thin material, so it drapes well. Its loose fit is flattering as it does not cling to reveal fat rolls or any other body imperfections.

The material is thin, but I have worn it to work this week (we are having a cold December) by layering a sweater under it. I got the XL-3X size, but it is not too big as drapes well. The material is 95% Viscose and 5% Spandex. It is quite thin, but this what makes it drape well. The yoke is made out of double fabric, so it has a little more structure than the top itself. The sleeves are 3/4 length, they fit me comfortably. I wear it with the draped neckline it over pant/jeans. I got the one in black color so I spice it up with colorful scarves and layer with sweaters. This blouse is not a high end couture. It is a casual outfit. It does not look out of place at my work place.

Manufacturers instructions recommend to wash in cold water with similar colors. I washed the blouse by hand to see if it is colorfast, and discovered that it is colorfast and does not bleed, but it sheds black fibers. I washed 5 times and continued to shed fibers. This fibers are not individual threads, they look like fuzz. I am including a photo of what was left in my sink as the water draned. The fabric does not shed when it was dry, and when I took it off there was no shedding on my sweater.

So what's the bottom line? Not bad for a casual looking blouse, but overpriced due to the celebrity endorsement.

This poncho is provided by 3 Way Poncho.

Ali Julia review",Not a poncho but a loose fitting blouse with a cowl neck,Suzanne Somers 3 Way Poncho AS SEEN ON TV Can be worn three ways
2.0,AQDP9WM63306B,B00NM5A4A6,Not what I was expecting.. Not satisfied..,Not satisfied..,HuntGold 1 Pair Girl's Cute Gardenia Flower Crystal Rhinestone Ear Hoop Buckle Ear Stud(black)
4.0,A1M1Y5UGONAW06,B00NM5A4A6,"These earrings are bigger than I expected, but that's OK.  They're also a bit heavier than I like, but that's OK, too.  I purchased them to wear to church and the office, which means I won't have them in my ears for more than a few hours.  They're dressy and cute enough to make changing them out worth it.",Cute!,HuntGold 1 Pair Girl's Cute Gardenia Flower Crystal Rhinestone Ear Hoop Buckle Ear Stud(black)
4.0,A2R1HUYHXV7H18,B00NM9IQ2K,"I saw an advertisement on Facebook to get sample of this mask for $1 so I thought I'd try it.  I love good face masks and buy singles all the time, hoping to one day find one that's perfect.  This one does deliver on it's promise to brighten my skin and tighten pores- I could tell a noticeable difference in my face when I took it off- my face seemed lighter in color, and brighter, and my pores were about as tight as they ever get.  I didn't really find that it reduced fine lines though - so far only the 'at home chemical peels' that I use really deliver strongly on that promise, though some various serums and creams do help.

It comes in a net, and it's loaded with a white cream.  The mask itself feels like alginate material, and has precut eyes, nose, and lips.  The nose was too long for me, so the upper lip portion just was all out of whack.  It took a while for me to adjust it so I could breath and so that I had adequate facial covering.  It's to be worn 30 minutes optimally.  It is very hydrating, and it rinses easily when time is up.

I do like it.  I would not pay $20 each for one, but my budget is tight; others might not take issue with that.","I think these are a bit too expensive, but it did brighten my skin and tighten my pores very well",Nerd Skincare Miraculous Brightening Facial Mask
5.0,ANTLOTLGG3NNP,B00NM9IQ2K,"A very easy to use mask with great results.  It goes on smoothly, and you rest with it on for about 30 minutes and then after you take it off, you simply just rub in the excess cream on your face.  It left my face feeling tighter but not dried out.  It was a great feeling after the treatment.  I received my mask at a discount in exchange for my honest and unbiased review.",great treatment mask,Nerd Skincare Miraculous Brightening Facial Mask
5.0,A1GLZSLS2JHS7X,B00NNLKABW,"Wow,I didn't realize how nice these earrings are, the colors are so beautiful. I am happy I ordered them.!",A little thing with so much bling.!!!,20 Pairs Pretty Crystal Rhinestone Round Earrings Ear Studs Allergy Free Pin White
5.0,A3K6852AILJ825,B00NNLG1QU,very pretty,Five Stars,Crystal Rhinestone Anchor Dangle Navel Belly Button Barbell Ring Body Piercing Silver
5.0,A3AYSYSLHU26U9,B00NO3KZMS,"If I could give this straightener more stars I would.  I am always hesitant when it comes to hair appliances that are by unknown brands.  I always tend to use well known brands such as FHI, CHI, Sudo, etc.  However  the ease of use, functions and overall performance of the Ivation Professional Flat Iron has out performed and exceeded my expectations over my $200+ flat irons.

The touch sensitive controls are located inside the handles so no more accidentally turning the temperature down or annoying beeps because most digital displays have the controls outside where your fingers are constantly touching them.  To control the temperature and power, just lightly place your finger over the power icon or slide it up or down to control the temperature on the touch control panel.

It is truly amazing how quickly it heats up to your desired temperature.  You can watch the blue LED screen rapidly count up from 76 to 450 degrees in less than one minute.  This flat iron will glide over your hair like silk. It will leave you hair silky smooth and full of shine. Tourmaline ceramic plates produces far infra-red heat to release negative ions which reduces static and helps seal the cuticle to make your hair smoother and shiner. Tourmaline flat irons are highly recommended if you have really curly or frizzy hair.  Of course, even though using tourmaline ceramic plates can protect hair from high heat damage and breakage, you should always use a heat protection spray or product in your hair before flat ironing.

Comes with a VERY long 9 foot swivel cord.  It is extremely lightweight.

Automatically turns off if left unattended for 30 minutes.

Comes with a one-year warranty.

Review sample.",Five Stars +++  Exceeded My Expectations,"Ivation Professional Flat Iron Hair Straightener w/Premium Floating, Tourmaline-Ceramic Plates &ndash; Super-Fast Heating up to 450&deg;F Degrees in Just 60 Seconds, Perfect for Brazilian Keratin Treatments &ndash; Crystal-Clear Temperature Display &amp; Touch-Sensitive Controls &ndash; The Ultimate Flat Iron, Hair Curler, Hair Straightener/Styler for Effortlessly Gorgeous Hairstyles"
5.0,A1EVV74UQYVKRY,B00NO3KZMS,"What I really like about this is that you have complete control of the temperature. It is clearly displayed on the LCD display on top and the controls for heating up (or making it cooler) are on the top and not tucked into the iron. It heats up really quickly and the ceramic plates are big enough to get the job done quickly. And I like that the ceramic plates have give to them so they move up and down as you put more hair inside. It seems to help with a better connection with the hair.

My daughter has used this for awhile now (she's only 10) and has had no trouble. When I've used it on her, it was easy to hold and worked fast. A sample was provided for review.","Great Control Over Heat, Love the Floating Plates","Ivation Professional Flat Iron Hair Straightener w/Premium Floating, Tourmaline-Ceramic Plates &ndash; Super-Fast Heating up to 450&deg;F Degrees in Just 60 Seconds, Perfect for Brazilian Keratin Treatments &ndash; Crystal-Clear Temperature Display &amp; Touch-Sensitive Controls &ndash; The Ultimate Flat Iron, Hair Curler, Hair Straightener/Styler for Effortlessly Gorgeous Hairstyles"
5.0,AEC90GPFKLAAW,B00NO3KZMS,"With two daughters, we've owned our share of curling and flat irons, almost all bought from Walmart or some other discount type store.  They did a decent job but usually died in a year or so - and one memorable Conair straightener caught on fire (luckily without anyone's hair in it!).  When I had an opportunity to try this Ivation professional-grade flat iron I wondered how it would differ from the ""civilian"" ones.

I'm happy to report that this flat iron really is better!  The ceramic plates slide effortlessly through my daughters' hair, without leaving a tortured, ironed look to it.  They had shiny, bouncy hair without any crimp marks or damage, and they could even make flips and curls by using this iron.  The actual plates are attached with a pivot, so they ""give"" a little as you use them.  I'm not up to speed on what infra-red and negative ionic energy does for hair, but my daughters assured me it takes away frizzies and adds the shine I mentioned above.

The iron heated up extra quickly, and we were all impressed by the digital-slider adjustment for the temperature.  The 9 foot cord with a swivel puts an end to tangled cords and standing near an outlet, and the auto-shutoff will never leave you wondering if you left something turned on at home.

I expected this to cost at least $60, but the price is not much more than a Conair or other brand we've tried.  Overall this is a very well made and useful flat iron, and I might even be tempted to let the girls tackle my curls and give it a try.

I received a black Ivation Professional Flat Iron (it comes in several colors) for testing and review purposes.  I wasn't asked or expected to leave a positive review, and this is my honest opinion of the product.","Sleek, shiny hair, either straightened or curled","Ivation Professional Flat Iron Hair Straightener w/Premium Floating, Tourmaline-Ceramic Plates &ndash; Super-Fast Heating up to 450&deg;F Degrees in Just 60 Seconds, Perfect for Brazilian Keratin Treatments &ndash; Crystal-Clear Temperature Display &amp; Touch-Sensitive Controls &ndash; The Ultimate Flat Iron, Hair Curler, Hair Straightener/Styler for Effortlessly Gorgeous Hairstyles"
5.0,A1E5TS4G2REL77,B00NOFU1IY,"I have tried other Yalmeh products in the past and have been very happy with the results that I got. Needless to say, I had high hopes when I started using this eye gel. I was and still am very impressed with how well it works for my sensitive undereye area, as it really reduces the puffiness under my eyes that I am perpetually plagued with, when I wake up in the morning. It is also working so well as far as hydrating my eye area goes! This product and brand always delivers the results that I am hoping to get from skin care products. Love this brand and product!

I received one or more of the products mentioned above for review purposes. Regardless, I only recommend products or services I use personally and believe will be good for my readers. Im just a regular consumer and I appreciate reading and giving honest feedback about products that regular people like me use on a daily basis or consider buying. My views and opinions are from a customer/end users standpoint.",... Yalmeh products in the past and have been very happy with the results that I got,Yalmeh Naturals Eye Bright Gel
5.0,A11WQTPV352LGH,B00NOFU1IY,"I have to give a big shout out to Yalmeh for sending me this Glory Eye Bright Gel to review.  It has become my favorite day time eye cream of the moment.  It just feels so refreshing when you put it on, especially early in the morning when your still feeling tired and your eyes are still in the process of waking up.  The Glory Eye Bright Gel is really hydrating and really light weight so it just melts into the skin around your eyes.  It also really helps with all that puffiness that I always have under my eyes in the morning.  I naturally have dark circles around my eyes so I don't really benefit from the eye brightening capabilities of this eye cream but I can see how it would work great for those people that have dark circles from things like not getting enough sleep.  All that and it has also made the fine lines around my eyes less noticeable!!",It has become my favorite day time eye cream of the moment,Yalmeh Naturals Eye Bright Gel
5.0,AI8DDPX23JCV2,B00NPF8HQQ,"Love this matte to coat!! Definitely gives a good matte finish. Obviously there will be some shine in some lighting especially if your hands aren't extremely dry all the time, but it's definitely not a shine finish. Definitely would purchase again!
____________________
Sold by: Bundle Monster
Price: $6.19
Shipped by: Bundle Monster
Delivered: 4 days after order date",Sweet Matte Finish!!,BMC Matte Finish UV/LED Nail Lacquer Gel Polish Top Coat
5.0,AATIW1XBE0NBE,B00NQGFY3I,love it,Five Stars,LCL Beauty White Hydraulic Lift Adjustable Pedicure Unit with Easy-Clean Bubble Massage Footbath
4.0,AMYTL79JMGQ6D,B00NR90T0W,"The applicator really can be manipulated with one hand.  This is an advantage if one is squeamish about ointments, or has limited use or reach with the hand needed to apply. The petrolatum ointment is the good product we have come to expect from the Aquaphor brand.","Literally, has its applicatins",Aquaphor Healing Ointment Advanced Therapy Skin Protectant 3 Ounce ( Pack Of 3 )
4.0,A1KSC91G9AIY2Z,B00NR90T0W,5 stars for the product. Took a star off because the packaging is awful. It is very difficult to squeeze product out of the tube. Ill go back to buying jars. Aquaphor is hands down the best moisturizer for dry chapped skin. It is greasy but it works.,Best ointment for chapped skin.,Aquaphor Healing Ointment Advanced Therapy Skin Protectant 3 Ounce ( Pack Of 3 )
5.0,A2GYSBPPA0A01C,B00NS8YA98,nice,Five Stars,Doinshop New Nice Fashion Tibetan Silver Retro Women Hand Chain Bracelet Jewelry (Lucky Beads)
3.0,A2GYSBPPA0A01C,B00NS8YAHU,nice,Three Stars,Doinshop New Nice Fashion Tibetan Silver Retro Women Hand Chain Bracelet Jewelry (Three Roses)
5.0,A2NJVP1JZ5G8VD,B00NS8YAHU,Very cute bracelet.,Five Stars,Doinshop New Nice Fashion Tibetan Silver Retro Women Hand Chain Bracelet Jewelry (Three Roses)
5.0,A3E8R7PQJYY8X3,B00NT0AR7E,"Anytime I can try a product from OZNaturals, I do. The Anti Aging Retinol Serum is the latest product I am trying and have incorporated it into my nightly regimen. I wash my face, use toner and then use the Serum. All of the facial products are easy to use, you don't need a lot and they absorb easily. There is just a barely there scent, not perfumy, but not chemically either. My skin gets a bit dry here in Northern Wisconsin so having something that works on my skin is great. Plus my face is 63 years old so I really need a product that not only helps with the dryness but the wrinkles too. I really don't have any wrinkles on my face so I am lucky there, I want to keep them at bay for as long as possible!
I like this product! Oh yes, you only need one tiny pump so this serum will last a long time!

This review is voluntarily done.",Love these products!,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,APLRKSXS35D6U,B00NT0AR7E,"I use this serum only in my T area because that is where my face holds more oil and more wrinkles and another serum on my other areas.  I use it one day a week - usually the day after I have given myself a facial.  the day I let my face breath.  However I do need to apply a light face oil to my face and than a light moisturizer to add back moisture.
The T area, after two months of using this serum, is smoother. This bottle will last awhile but I will continue to purchase.",Works!,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,AI8DDPX23JCV2,B00NT0AR7E,"I started using retinol products (other than this one) about a year ago after reading so many reports about the benefits of Vitamin A (in the form of retinol) for aging skin (or skin in general).  It certainly made a difference to my face and has kept my skin youthful.

Overall I really like this retinol serum for a few reasons.  I have used retinol creams before and I don't always want a cream.  I like that this is a serum - so I like that can get the benefits of retinol without having to put on a heavy cream.  Also it's lightweight and dries quickly, making it easy to use.

I love that this is in a airless pump bottle (which I will definitely be refilling when it's empty) because it keeps the lotion bacteria free.  I think that small, often overlooked, aspect of this type of packaging truly helps my skin stay clear.  Using face lotions in airless pumps prevents growth of bacteria inside your face products and thus minimizes the amount of bacteria that goes on your skin when you apply them.  This is why I like to transfer my serums into airless pump bottles as well as my liquid foundations etc.

Some words of advice when purchasing retinol creams/serums.  Make sure it actually contains RETINOL.  Some retinol creams/serums that say ""retinol"" on the front of the bottle actually contain a derivative of vitamin A that is less effective (for your skin) and cheaper (for the manufacturer), which is retinyl palmitate.  Make sure if a bottle says it's retinol, that the ingredient list says retinol, like this product.

___________________
Made by: OZ Naturals
Made in: USA
ASIN: B00NT0AR7E
UPC: 641020517316
Item model number: J0-NDCR-MO4S
Provided for review by: OZ Naturals
Shipped by: Amazon.com LLC",Very nice RETINOL serum :),OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,A3E8R7PQJYY8X3,B00NT0AR7E,"I have reviewed several products from Oz Naturals now and find their products to be very good. This Retinol Serum is an intense wrinkle correcting cream that will give you dramatic results. Great for even sensitive skin. Astaxanthin has been shown to help improve skin moisture levels, elasticity, and smoothness while reducing wrinkles, freckles, and spots.

I have been using it nightly and I think I need a longer time to use it, so I will continue my nightly regimen to include Oz Naturals 2.5% Retinol Serum with Astaxanthin as it takes a lifetime to achieve wrinkles and other skin imperfections it will most likely take time to see dramatic results. This serum goes on nice, put it on areas you need or all over your face. It absorbs quickly and is non-greasy. I think this will be a very beneficial over time.",Oz Naturals Retinol Serum,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,A2503LT8PZIHAD,B00NT0AR7E,"I have really been crazy out the OZ products and I have been happy to get rid of any vestiges of other products.  Out with the Clinique, even out with the blue bottles, it must all go.  Now here is another product that is better than any of the Clinique products I depended on and at a fraction of the cost.

This is a retinol serum.  I use it on my clean skin before I put moisturizer on in the morning and at night.  .  I think that it multiplies the effect of a moisturizer by making it easier to absorb.  After six weeks of using this, my skin has a better texture and feels softer.  I don't see the finer lines on my skin.

I have always been careful to use quality products on my face for the past thirty years and this is one of the best lines of products.  These are products that are the same quality, but at a much lower price.  It's just amazing.

This product was provided for review.",Another Quality OZ product,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,A2JCJJNY43QQIV,B00NT0AR7E,"I'm totally loving the OZ skin care line, and this retinol serum is an excellent addition! Works very gently but decisively in skimming off dead cells to reveal new, healthy skin. It absorbs quickly and isn't greasy. I added it to my nighttime regimen and within a week, my complexion was experiencing a really radiant, healthy glow, and all without redness or irritation.

I'd also add that OZ products are, by and large, an excellent buy. This container was enormous and should easily last six months. I can't recommend this skin care line highly enough.

**Product was provided for my honest review.",Can't praise this enough!,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,A2Y4PAVE9QOVFR,B00NT0AR7E,Feels great on my skin smooth I love the feeling this serum can bring to my skin the softness it's wonderful,Great product,OZNaturals Anti Aging Retinol Serum -The Most Effective Anti Wrinkle Serum Contains Professional Strength Retinol+ Astaxanthin+ Vitamin E - Get The Dramatic Youthful Results You&rsquo;ve Been Looking For
5.0,A3K6852AILJ825,B00NV702XO,so cute,Five Stars,New Handcuffs Crystal Style Navel Belly Button Barbell Rings Body Piercing Gift
3.0,A38IPSLKOQ5O2F,B00NW59IM6,"Its a lot bigger than I thought, and the magnet doesn't stay like it should, But it looks like the picture and i still love it!.",and the magnet doesn't stay like it should,Vintage Cinderella Pumpkin Carriage Locket Pendant Chain Necklace Xmas Gift
5.0,A26EW471EVYB5,B00NW5H2DS,Got these for myself but could not got them on gave them to my daughter she loves them wears them all the time thanks Amazon,Got these for myself but could not got them on ...,Woman Wholesale Lots 10PCS Fashion Sterling Silver Plated Mixed Design Ring Set 02
5.0,AVN3IS0QO66DG,B00NW5H2DS,Like my purchase,Happy Granny,Woman Wholesale Lots 10PCS Fashion Sterling Silver Plated Mixed Design Ring Set 02
5.0,A26EW471EVYB5,B00NW5H3V4,Got these for my granddaughter she loves them she has them on her toes and  on her figers to never seen so mean rings on feet in my life but she loves them wears them every where she go she water open toe shoes so everyone can see them they ask her where she got those toe rings at they want them so tell them they come from amazon  so told this one lady you can find anything you want there so I guest you can say she very happy girl so thanks again amazon,... there so I guest you can say she very happy girl so thanks again,Fashion Woman Wholesale Lots 10pcs Mixed Silver Zircon Diamond Rings Set 03
5.0,AVN3IS0QO66DG,B00NW5H3V4,Like my purchase,Happy Granny,Fashion Woman Wholesale Lots 10pcs Mixed Silver Zircon Diamond Rings Set 03
4.0,AJ9ZYMEUY14AX,B00O1DY34G,"This fun cheetah style detangling brush does the job of detangling without pain in a little bit longer than a regular brush.

Firstly, this brush is slightly smaller than a standard paddle brush. It has bristles both small and long that are plastic and have a flat head. The brush handle is about 3-4 inches and easy to hold. The wording on the bristle side of the brush rubbed off after one use, but the color on the back of the brush (the cheetah print pattern) stays put.

When brushing through the hair, there is absolutely zero pain to the noggin even through tangles. I am able to use this on my one-year-old with curly hair to the middle of her back. I have straight hair all the way down to my hips that gets tangled like no other. This brush glides through tangles after a few repeated swipes with no pain whatsoever. There is no pulling feeling on the hair. The only hair that falls out is the hair that was naturally about to shed. It reduces my hair loss when compared to a regular brush by about 3/4!

The only negative to this brush is that it takes about 2-3x the standard amount of time I use to take using my other brush.  I need to repeatedly swipe certain areas to get out the tangles. In comparison, although my standard brush would take less time, it would be painful and make me lose more hair.

DISCLAIMER: I RECEIVED THIS PRODUCT FOR FREE IN EXCHANGE FOR MY HONEST REVIEW. ALL OPINIONS BOTH POSITIVE AND NEGATIVE ARE MY OWN. I WAS NOT PAID TO REVIEW THIS ITEM.",This fun cheetah style detangling brush does the job of detangling ...,"Detangling Brush - Detangling Brush Works As a Detangler for Thick, Thin, Curly, Fine, Natural, Color Treated, Damaged, Wet or Dry Hair - No More Tangle - Adults &amp; Kids - Gentle As a Comb - Pink and Black Color - 100% SATISFICATION and LIFETIME GUARANTEE"
3.0,A3TWPW6C78JPGV,B00O4KVVCI,"The headbands I received are NOT like the ones in the product image.  The product images (and some reviews) show 6 different colors, and a cotton-like fabric, but what I received was 4 different colors (2 grey, 2 brown, 1 navy, 1 black) made from shiny spandex swimsuit fabric. To make matters worse, none of them are stitched nicely, and I can see the glue that has oozed out under every HBY logo label.

I've attached some photos showing the hole on the underside of each band.  I understand that sometimes a hole is left in order to sew the seam and flip the whole thing inside out at the end, but in this case, ALL the stitching around ALL the holes on ALL 6 bands is loose and unraveling.  So there are literal and figurative loose ends here.

The headbands are comfortably roomy, so they make good hair accessories for washing your face and pushing your hair back.  But the lackluster workmanship, the cheap-feeling spandex fabric, and the fact that I didn't receive the diversity of colors that were advertised mean that I really can't give this more than 3 stars.

---Promotional sample provided for the purpose of candid and objective review.---",Did not receive advertised colors or fabric...,Set of 6: HBY8482; Solid Color Cotton Multi-Style Headbands for Women Sports or Fashion
5.0,A3K6852AILJ825,B00NNLIHLM,very cute,Five Stars,Pretty Rhinestone Red Cherry Navel Belly Button Barbell Ring Body Piercing
5.0,A1U8L4X1O2LXXF,B00O9UPRCS,I've tried many things to apply costume makeup as an eyeliner...and this is the only thing that works so far without the makeup running into each other.  Excellent.  Thank you.  The eyeliners work great..they're just not dark enough with the black.,Professional Waterproof Black Elegant Eyeliner,Professional Waterproof Black Elegant EyeLiner Beauty Gel Mascara + Eyeliner Brush Makeup Tools
5.0,A8JX84BKZ7GV6,B00OFMSBYG,"Little tight, takes getting used to, but I love the shape of the ears and it doesn't seem to break easily",but I love the shape of the ears and it doesn't seem ...,Cat Ear Headband - Red
5.0,A3EXIZWHSNVNME,B00OHYOTRA,"The first thing I noticed about Beneleaf eye gel is the smell.  Its a subdued scent of freshly mown grass and it fades as soon as you apply it so it won't interfere with your perfume.  It disperses easily from the pump bottle and feels cool as you apply it under your eyes.  It blends in quickly and leaves no residue so it won't interfere with applying makeup.  Ive had trouble with other eye gels that make my eyes water but not with Beneleaf.

Helps with under eye puffiness but I didn't notice any huge difference in under eye wrinkles though it does smooth them somewhat.  Also the pump puts out more than Id like to use unless Im hyper careful to press lightly.  Its made in the US which gets huge points for me.

Thanks to the manufacturer for providing a sample.",Fresh Grass Smell,"Beneleaf Eye Cream For Dark Circles, Bags, Crows Feet &amp; Puffy Eyes - All Natural - 30ml/1oz."
5.0,A1OE51UYUU4KR8,B00OIQ4OFO,Great! Got it in a week. Excellent price too!,Effective,USonline911 Genuine Natural Hsiuyen Jade GuaSha Scraping Massage Tools for SPA Acupuncture Therapy Trigger Point Treatment
5.0,A1KSC91G9AIY2Z,B00OL19Z2I,Sleek Makeup makes fabulous highlighter palettes. These are very versatile because you get both cream and powder colors. Texture is very easy to work with. Very beautiful.,Beautiful,Sleek MakeUp Precious Metals Highlighting Palette
4.0,AFADXZJYP5VHW,B00OL19Z2I,This is an excellent highlighter .. But if have been using this honestly as an eyeshadow... I use the sparkly color on my lid and then the lightest shade nest to the white I use on the browbone and then use a transition. Shade from one of my palettes.... It works great as a highlighter too... Three of the colors are cream.,Totally enjoying,Sleek MakeUp Precious Metals Highlighting Palette
5.0,A2ZJZGD7G8SP5L,B00OLMCLLE,So pretty.,So pretty.,Pooqdo (TM) Crystal Butterfly Dangle Ball Barbell Bar Belly Button Navel Ring (Purple)
5.0,A1L0ADMPI0HUU2,B00OLMCLLE,very beautiful,fits great,Pooqdo (TM) Crystal Butterfly Dangle Ball Barbell Bar Belly Button Navel Ring (Purple)
3.0,AZEVJCQESFBBC,B00OPZI48Q,Very pretty,Three Stars,coromose Navel Ring Belly Rhinestone Button Bar Heart Body Piercing Jewelry Steel
5.0,AENH50GW3OKDA,B00OR1D37A,Husband likes this organic & Natural deodorant. We prefer natural products when made available and he says this one works best for him than any others he used so everyone has an oppinion  and that said we will  be reordering more. Thank you to the seller for making these products available.,This works best,"Organic Fields of Heather Mt. Spring Breeze Organic &amp; Natural Deodorant With Botanically Infused Ingredients, 2.5 fl. Oz"
5.0,A3K6852AILJ825,B00OTZ24VU,beautiful color,Five Stars,(3 Pack) NYC Ultra Moist Lipwear - Mocha
5.0,A1KHU669CBQ95Y,B00OVI1Y0M,"light fragrance of fruit leaves my skin feeling soft smooth to the point i do not have to wear any makeup, and with the weather being so hot it doesn't feel sticky or nasty, after i clean my face at night i add two pumps of this to relax my face from the pollution and sun that i get daily. I have to say i have added this to my nightly routine and will continue to use it that way, it makes my face tingle and feel amazing when i wake up!

FTC Disclosure: ""No monitory compensation was received. I was not required to give a positive review on any items, free or otherwise (and sometimes not required to at all). I was given this product free, discounted or bought it myself to review, Your experience may differ. The opinions I have expressed are my own and only that of mine""",it makes my face tingle and feel amazing when i wake up,"Super Fruits Face Whip | Age Defying Cream Made with Organic Ingredients | Vitamin C | Peptides | AHA | Licorice Root | Best for Wrinkles, Dry Skin, Age Spots &amp; Younger, Firmer Looking Skin!"
5.0,A2YKWYC3WQJX5J,B00OXDWFG2,"DISCLOSURE: I received a sample of this item at no cost in order to test, with the option to review if I so desired.

As one that makes a lot of my own skin care preparations, argan oil is a key ingredient in many of them.
Mixed with rosehip seed oil and a little emu oil, it makes an excellent lotion for chapped and cracked hands and feet.
Adding some avocado oil makes it amazing as a pre-wash hair conditioner.
Apply to the hair while it is dry (and scalp if you have a dry scalp), then after anywhere from a minute to an hour, shampoo it out for soft, silky hair.",Soft Skin and Hair,"Nadira Organics Virgin Argan Oil for Skin, Face, Hair, and Nails, 4 fl. oz."
5.0,A1PU2JDYYIXS0E,B00OXJZ73E,"This stuff REALLY works! . I've never tried a lip plumping product that actually made any difference in my lips,  so I was more than surprised that after some of the burning/tingling stopped,  I looked in the mirror and saw someone else's lips!!!  The effect may not last all day,  so you do have to reapply but it works and that is something. Heed the directions and do a spot test because this stuff is potent and if you're allergic,  you DO NOT want this over your entire mouth.  I put it on and about a minute later is when the burning sensation starts (nothing real painful or unbearable) and a couple minutes after that is when I notice some plumping. I've probably reapplied about 4 times throughput the day. . It's the size and texture of a chapstick but does go a long way. . This will definitely be kept in my beauty arsenal from here on out.",This one's a keeper for sure,"Saintsco Luxury Natural Bee Venom Lip Balm and Plumper - 4.5g - Scientifically Formulated to Smooth Fine Lines and Give You Sexier, More Kissable Lips!"
5.0,A2XCLJRGFANRC,B00OZBWFSU,This soap is a special treat for me - but I do share it with my daughters on occasion. It smells so deliciously good and makes a very nice lather. I feel decadent and very pampered when I use this soap. I enjoy using it. It doesn't melt away rapidly like some soaps do so I do think I am justified in making this purchase. This is good stuff.,Deliciously good stuff,Brazilian Mud Soap (SET of 4) - Handmade Soap Bar with French Lavender and Fennel Essential Oils - Organic and All-Natural &ndash; by Falls River Soap Company
5.0,A3THDGBJ96OB1W,B00P05M0D0,Great replacement  cartridges. I am just now getting to use the cartridge. I love these pens as the cartridges seem to last for a long time. I am very pleased with performance so far.,Great replacement cartridges,"Uni-Ball Vision Elite Rollerball Pen Refills, 0.8 mm, Bold Point, Blue-Black Ink, Pack of 6"
5.0,A26EW471EVYB5,B00P0BODX4,These are neat little earrings you don't no you have them on but they are beautiful the light catches look like they cost a million thanks Amazon,... don't no you have them on but they are beautiful the light catches look like they cost a million ...,Sannysis 1Pair Beautiful Silvering Crystal Shiny Ear Stud Earrings
