user_id,item_id,title,actual_rating,predicted_rating,is_rating_float
AN81JUYW2SL24,B002C741NG,Philips Norelco QC5055 Power Hair Clipper,4.0,4.5,True
A1QBOC76MIOJYP,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A2X3L31KCXBHCL,B000FOI48G,Waterpik Ultra Water Flosser,5.0,4.5,True
A2SH7OWE8QJYNC,B000FOI48G,Waterpik Ultra Water Flosser,5.0,5.0,True
A2JCJJNY43QQIV,B000GLRREU,Waterpik Ultra Water Flosser,5.0,5.0,True
A3SMR4HRFJARSC,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",2.0,4.0,True
A25C2M3QF9G7OQ,B002B4VBV0,Philips Norelco Speed Electric Razor,5.0,5.0,True
A3ECCRYGDAAP5S,B01AO8E9IQ,Freeman Facial Banana Oat Soothing Mask 6oz Tube,5.0,5.0,True
AYNTULRNAIPNY,B00L1I1VMG,"Crest Sensi-Stop Strips, 10 Count",4.0,4.5,True
A1XCSAX4BRT89Y,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,3.0,True
A19HDB4BN6RFFT,B0035KR5K0,Set of 3 Bumpits Hair Volumizing Inserts - Light Brown,1.0,4.5,True
A2VSDH4KSDGU18,B00LQBNAWC,"Uncle Harry&rsquo;s Natural Products Tooth Powder, Save Your Teeth and Gums with 100% Natural Ingredients Pure Plant Essences, Fluoride Free, Gluten Free and Vegan, 4 Ounces",5.0,5.0,True
A1EGCED01USBA9,B000IQSU0I,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (250 grams) - Milk",5.0,4.5,True
A3NFZN1GS1RKR9,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,5.0,True
A2ACUGNVT36JYX,B0006PKAY0,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (250 grams) - Linden",5.0,5.0,True
AA83QXB39NF8B,B0002Z8HVM,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp;...",5.0,5.0,True
AOEUN9718KVRD,B00DY59MB6,Crest Pro-Health For Life CPC Antigingivitis/Antiplaque Smooth Mint Rinse 33.8 Fl Oz,2.0,4.0,True
AZTZ7SIIRXLXE,B00JIESMR2,Dermacol Make-Up Cover Foundation 30g (218),3.0,3.0,True
A1B3GHPYSXJMY4,B00BOJRGGM,Pure Instinct sex attractant cologne .5 fl.oz./15 ml,5.0,5.0,True
A1FWFCJU2G7TRA,B000LIBUBY,"Fresh Eau de Parfum, Sugar Lemon, 3.4 oz",5.0,5.0,True
A5BJMAHZWGJ7N,B01AUOTSVW,essie Spring 2016 Collection Nail Polish,5.0,5.0,True
A1TPW86OHXTXFC,B01E7UKR38,essie Gel Couture Nail Polish,5.0,4.0,True
A3R9H6OKZHHRJD,B00EYZY6LQ,"Fekkai Full Blown Aerosol Foam Cond Us 6.6 Oz, 6.660-Fluid Ounce",5.0,3.0,True
A2XNJJ9TF70P4J,B0039LMTB0,Gillette Venus Malibu With Aloe Disposable Women's Razor 3 Count (Pack of 2),5.0,1.0,True
ATWMPPB8JKQ06,B010M3ZM3Y,Great Deal(TM) 5 Bits Electric Manicure Nail Drill File Grinder Grooming Kit,5.0,4.5,True
A19KOAGQJUXL18,B00O6XU0CA,"JOVANAS FASHION Chiffon Stylish print Scarf Chic scarf, elegant scarf for seasonless",5.0,4.5,True
AENH50GW3OKDA,B000N9IQLS,"Alpha Hydrox Sheer Silk Moisturizer SPF 15, 1 Ounce",4.0,5.0,True
A2503LT8PZIHAD,B001ET7FZE, Colgate Fluoride Toothpaste Strawberry Smash Liquid Gel 4.60 oz (Pack of 6) ,4.0,4.0,True
A1MZL91Z44RN06,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,5.0,True
A2068BC3ZXAVJQ,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",5.0,4.5,True
A1F7YU6O5RU432,B004FK7R02,essie Nail Color,4.0,5.0,True
A2RX62V4E2BF5Z,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A1UQBFCERIP7VJ,B000NKJIXM,"Crest Pro-health Multi-Protection Rinse, Cool Wintergreen, 33.8 Fluid Ounce",4.0,4.5,True
AQ6AGWKWMTY8H,B004E3ION4,"BIC Comfort 3 Advance Men's Disposable Razor, 4-Count",2.0,4.0,True
A1X3ESYZ79H59E,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A2UOHALGF2X77Q,B006IB5T4W,"Aquaphor Healing Ointment,Advanced Therapy Skin Protectant 14 Ounce ( Pack May Vary )",5.0,4.5,True
A1W415JP5WEAJK,B0175PT3KK,FeelinGirl Unisex Waist Trimmer Belt Stomach Body Wrap &amp; Back Lumbar Support Trim Curves Belly Fat Burner One Size Atrous,4.0,4.0,True
A2OCDK0BOW6UCY,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",4.0,4.0,True
A3AZI828WJN1CD,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A221T2TQB6RRD5,B00VF344X0,Italia Deluxe Ultra Fine Lip Liner set (Pack Of 12),5.0,5.0,True
A25EOKJMQ8WLQG,B001I2XAOW,Love Potion: Pashazade ~ Pheromone Enhanced Fragrance for Men - 1/3 fl.oz. Roll On-Oil,5.0,5.0,True
A2GIT4MXW79GCY,B000YFR73E,Love Potion&reg;: OCCO: Red Shield Scented Coplulins ~ 1/3 Fl. Oz. Pheromone Enhanced Perfume Oil for Women,5.0,4.5,True
A1XAPRM0OO15SO,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,3.5,True
A14E70DKB6QPZY,B0019CK0IK,No7 Day Cream SPF 15,5.0,4.5,True
A2W9I628I6SE1U,B000WR2HB6,WiseWays Herbals Witch Hazel Salve 1 oz.,4.0,4.0,True
A1LHAXBM5GBJS2,B008YQM4A6,Colgate Enamel Health Mouthwash,4.0,3.5,True
A28N2AWOVO2PB,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A2NPXTU9EH6GKR,B00F90NHV0,Mirenesse Cosmetics Touch On Concealer Long-Wear Mineral Fill &amp; Cover 8g/6oz (Ivory Pink) - AUTHENTIC,5.0,4.5,True
A270QYQEV3CQGH,B0022XIPB4,Bath &amp; Body Works Japanese Cherry Blossom Limited Edition Sake Oil to Cream Body Wash 6 fl oz,5.0,5.0,True
A1KNZP9U9YXFXF,B01AMOTPI6,"Advanced Clinicals Vitamin C Cream. Advanced Brightening Cream. Anti-aging cream for age spots, dark spots on face, hands, body. Large 16oz.",5.0,5.0,True
A3IV4X425QSDVA,B00YWYOPUG,Accessories by Upper Canada Pink Ribbon Mesh Sponge,5.0,5.0,True
A2EUHMVW5H5IFR,B010R3P4RS,"Karen's Body Beautiful Sweet Ambrosia Leave-in Conditioner, Pomegranate and Guava, 8.5 Ounce (3 Pack) With Free Eye Pencil NK Black",5.0,5.0,True
A1W12YM87YVM6W,B007AVPFUC,RR Line Racioppi Combo Set for Weak Hair,5.0,5.0,True
A3EFSLEMHNPP6A,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
A3F3B6HY9RJI04,B0017TZD7S,"AXE Shower Tool, Detailer 1 ea, Pack of 4",3.0,4.5,True
A2ZSWMVY5YAVL7,B00FRDPQ54,Fekkai Brilliant Glossing Starter Kit,5.0,4.0,True
A10M2MLE2R0L6K,B00BJ0SZ5W,100% Cotton Premium Salon Towels 16&quot; X 27&quot; - Pack of 12 Pcs (Royal Blue),3.0,4.0,True
A4SD8F79JBYG2,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,3.0,True
A35LT14WG5BX0T,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",5.0,4.5,True
A15T9G38F589KM,B00HNKXT3A,"Fresh Guard Wipes Specially Formulated for Retainers Mouthguards and Removable Braces, 20 Count",5.0,4.0,True
AUV3OR951650C,B00GMOYYBY,Tresemme Smooth No Frizz Shine Spray 4.25oz (3 Pack),5.0,5.0,True
AHN86VFJIJ2JP,B01AUOTSVW,essie Spring 2016 Collection Nail Polish,5.0,5.0,True
A1PE19S5EKQLNV,B00FRDPQ54,Fekkai Brilliant Glossing Starter Kit,5.0,5.0,True
A2XJXPYLCQ6TMS,B0119Q9FYU,"Innisfree Green Tea, Pure Cleansing Foam",5.0,4.0,True
AGY42JYEW4SWJ,B01D7UZWKW,"MAGNESIUM OIL SEA SPRAY | 8 OZ | from DEAD SEA | 100% PURE | Aloe for Less Itch | Anxiety, Sleep, Restless Legs, Migraines, Joint Pain, PMS and more! | FREE eBook!",5.0,5.0,True
A1HKXBA4VSHFZZ,B017DXCGY4,BMC 0.4 fl oz Latex Poli-Peel Cuticle Protector Nail Art Polish Accessory - Two Bottles,4.0,4.0,True
A6YTBV7GRX55,B017W71YD0,"OVERMAL 22inch ,Fashion Hot Mens Womens Sell Silver Jewelry Snake Chain Necklace",4.0,4.0,True
AOTMP0OKJOUWI,B01E7UKR38,essie Gel Couture Nail Polish,5.0,5.0,True
A1JS1E0FAT083K,B01ESGGSZ2,Konjac Face Sponge By Deneve - Exfoliating Facial Makeup Sponges - Cruelty Free Vegan - Body Skin Acne Dry Eczema Exfoliate Cleansing (Natural White/Charcoal),4.0,5.0,True
A1OE51UYUU4KR8,B00LLLZP2U,Piping Rock Myrrh 100% Pure Essential Oil 2 fl oz (59 ml) Bottle Commiphora Myrrha Therapeutic Grade,5.0,4.0,True
ACMNKX5UIEYYG,B01CX5KCIE,"TIGI Bed Head B Men's Pure Texture Molding Paste, 2.93 Ounce",2.0,3.5,True
A2USMIT2CSA08,B0091OCA86,"Andalou Naturals Clementine + C Illuminating Toner, 6 Fl oz, Facial Toner Helps Hydrate &amp; Balance Skin pH, For Clear, Bright Skin",5.0,4.5,True
A1MAI0TUIM3R2X,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A36JO8IHKYBMMJ,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A29M09QBG9TZLP,B0064C6VLK,Tresemme Fresh Start Dry Shampoo for Oily/straight to Normal Hair 5.7 Oz. (Pack of 3),1.0,4.5,True
A173YMJ9XFVRSY,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
AJEDVT3OSUZCF,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",5.0,4.5,True
A1AEPMPA12GUJ7,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,4.5,True
A3M6TSEV71537G,B00N2WQ2IW,Pantene Pro-V Volume Conditioner 12.0 Fluid Ounce (Product Size May Vary),4.0,4.5,True
A3SLC8F6VIWXIR,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",3.0,5.0,True
A2V5R832QCSOMX,B001F51VWU,"Secret Flawlessly Invisible Solid, Totally Fresh, 2.6-Ounce Bottle (Pack of 4)",5.0,4.0,True
AHRNDSKWH1YBT,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A1GQAKL9CGQLP1,B003JVYRVA,PLEASURES by ESTEE LAUDER - BODY POWDER Size 3.5 OZ,5.0,4.5,True
AMB2Z4FMDBWQY,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,4.5,True
A2ZJPDH0YP90SD,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A1ZH5ULI4SBO48,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A2Y8IDC1FKGNJC,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
AY49JOXTLDOG2,B00ZXFJ7SS,CICI&amp;SISI Nail Stamping Stamping Plate Set Jumbo 5-Set of 6 JUMBO Nail Art Konad Polish Stamping Manicure Accessories Kit All New Designs with FREE STAMPER &amp; SCRAPER TOOLS SET,4.0,4.5,True
A3EXIZWHSNVNME,B00WR5RNUQ,essie Nail Color Summer 2015 Collection.,4.0,5.0,True
AKMEY1BSHSDG7,B01F22HT1S,Simpir Facial Cleanser,5.0,5.0,True
A33PVCHCQ2BTN0,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
A91TB0WX94MHP,B01E7UKR38,essie Gel Couture Nail Polish,5.0,4.0,True
ALNFHVS3SC4FV,B01BNEYGQU,Colgate Kids Maximum Cavity Protection Pump Toothpaste - 4.4 ounce (12 Pack),4.0,4.5,True
ATECU14VUIOJ0,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,5.0,True
A2PD27UKAD3Q00,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A3OC93X866Z8TB,B00CZH3K1C,"Crest + Oral-B Professional Gingivitis Kit, 1 Count",4.0,5.0,True
A1M1Y5UGONAW06,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
ABQWMANK4AR63,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,3.0,True
A19SDJ2TSSL8HI,B0000Y3COM,PanOxyl Bar 5% - 1 bar,1.0,4.5,True
ANM9LSZS7C67V,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
A3VJ27010XUWTF,B01BNEYGQU,Colgate Kids Maximum Cavity Protection Pump Toothpaste - 4.4 ounce (12 Pack),5.0,5.0,True
A29VG90T649CSU,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,5.0,True
A2O421DTA8J0RW,B00C6NZH3E,Philips Norelco 1250X SensoTouch 3D Electric Razor with Jet Clean System (Series 8000),4.0,5.0,True
A1BK60GZ4QME6I,B01E7UKR38,essie Gel Couture Nail Polish,5.0,4.5,True
A16AXQ11SZA8SQ,B0148A8B8A,"HOMMP Bath Loofahs Back Scrubber, 3 Counts",5.0,4.0,True
A2TDWDE3ZSSCA1,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,3.0,4.0,True
A2BQWD54CXBX6R,B01E7UKR38,essie Gel Couture Nail Polish,4.0,5.0,True
A25QBCHO0KFT0P,B0142JY84I,Women Shaver Chialstar Electric Hair Removal Dry Wet Personal Groomer for Face Leg Armpit Arm,3.0,4.5,True
ARARUVZ8RUF5T,B01E7UKR38,essie Gel Couture Nail Polish,4.0,4.0,True
A3BNMHRW2R35LK,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,4.5,True
A3TMBYDFP1B9DM,B01E7UKR38,essie Gel Couture Nail Polish,4.0,5.0,True
A3091RP0SPZLMN,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,4.5,True
A19XMHRB3G4DIR,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,3.0,4.5,True
A39WWMBA0299ZF,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,4.5,True
AKJHHD5VEH7VG,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
A7C77J4MH94B6,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,4.5,True
A2R1HUYHXV7H18,B001W0QHJA, Olay Body Quench Plus Age Defying Body Lotion 13.5 fl oz (400 ml),4.0,4.5,True
A26MBVPPXZN1YM,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",5.0,4.5,True
A3VWGP4KFK5VSM,B017BFMTVE,"Old Spice Body Wash Odor Blocker Deo Sport Scent, 16-Ounce (Pack of 2)",5.0,4.5,True
A8QLU3MUFSD1T,B001HLDYRM, bareMinerals Essential Brow Kit - Dark Blond/Medium Brown ,5.0,5.0,True
A3977OZLNA8LCB,B001E6OCC6,"Burt's Bees Complextion Mist, Carrot Seed Oil, 4-Ounce Bottles (Pack of 2)",5.0,4.5,True
A2FTKJZVO9BUMH,B0012XPRO8,"Whish Coconut Shaving Cream - Smooth, All Natural Shave Cream for Men &amp; Women, Leaves Skin so Soft, Shea Butter and Coconut Oil, Natural and Organic Skin Care - 5 oz. pump",5.0,5.0,True
A36NO3VPUCFUXS,B00TQY2PZE,Earth Science Multi-Therapy SPF 15+ Daily Sun Defense Lotion 8 fl oz,5.0,5.0,True
AON853FSY8RNJ,B00Q5HOBNE,Venus Ultra Spray Tanning Kit with Black Tent &amp; Sunless Tanning Solution,5.0,4.0,True
A2TYI71R8SB69K,B01CTIJEIY,"Razorba GOAT Wide Disposable Double Razor with Aloe Moisture Strip for Back Hair Shaving and Body Shaving, 6 Count",1.0,5.0,True
A1F4BVHEE78OVF,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,4.0,4.5,True
A2EM4MVIU5Z0KD,B0013NB7DW,"Williams Lectric Shave, 7 Ounce",5.0,5.0,True
A3IBOPBST6GQXV,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,5.0,5.0,True
AFXRO7K3ZZ0PX,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,5.0,5.0,True
A3H6PKSSFXDIS2,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,5.0,5.0,True
A1VTPPQNT23IU8,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,4.0,5.0,True
A3VLTT45T236B,B019809F9Y,Lectric Shave Pre-Shave Original 3 oz,5.0,1.0,True
AUAC7GPINCR54,B0013NB7DW,"Williams Lectric Shave, 7 Ounce",5.0,5.0,True
A29HK8PLR856MP,B00WGUUUWK,Karity Small Contour Brush F21 - Professional High-end Small Rounded Fluffy Contour Bronzer Blush Powder Cheekbones High Quality Bristles Brass Ferrule Face Makeup Brush,2.0,4.5,True
A3O1Q6T0QZVSGN,B00V5O626Q,HP95(TM)2015 Lovely Women Cotton Headband Knot Leopard Hair Band Rabbit Ear Headscarf (B),5.0,4.0,True
A1ARU61JWIFNUS,B000XVR7WA,Natural Sensitive Care Black Currant Toothpaste 4oz 4 Ounces,4.0,4.5,True
A1PK9JYJF5Y2V6,B0091OCA86,"Andalou Naturals Clementine + C Illuminating Toner, 6 Fl oz, Facial Toner Helps Hydrate &amp; Balance Skin pH, For Clear, Bright Skin",5.0,5.0,True
A2OL5WLCNZVD9K,B007K6LID0,Crest Pro-Health Clinical Deep Clean Mint Flavor Mouthwash 237 mL,2.0,5.0,True
A1ETGFU7HXPBXW,B019IMB8TM,"RUIMIO Makeup Brush 10-Piece Foundation Brush for Makeup Application, Blending, Highlighting and Contouring",5.0,5.0,True
A1J0UVGB72L993,B00GW58YC8,"E.l.f. Moisturizing Lipstick Ravishing Rose, 0.11 Ounce",4.0,5.0,True
AF8VTQ4MKAUZI,B00KEFB5TG,Efivs Arts D75-1-mold Dragon on Fire Patterned Fake Temporary Tattoo Cover up Arms Sleeves 1 Pair,4.0,4.5,True
A1GTSEGAXWRSO8,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.0,True
A30Z0GG96D11EO,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",3.0,4.0,True
A1GNYV0RA0EQSS,B008R7CNOE,Crest 3d White High Performance Whitening Whitestrips 10 Count,4.0,5.0,True
A15SU5NZZICM3J,B00RAMAHA4,D.J Hair Styling Pomade (Cream) -  Matte Look  - Professional Formula - The Best Hair Clay for Elastic and Strong Hold - Big Box (7.4 Oz),5.0,4.0,True
A3REJDGMZ1K6L8,B01B54XW54,Pure Body Naturals Eye Cream for Dark Circles and Puffiness &ndash; 1.7 fl oz,3.0,4.0,True
A24ZMNWTW8AQUR,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,4.5,True
A2LC8696JPJ3X7,B00HMBN5PC,Mehron Makeup Liquid Latex (4.5 oz) (Light Flesh),5.0,5.0,True
A2TXMYYGSZCSZ1,B01BNEYGQU,Colgate Kids Maximum Cavity Protection Pump Toothpaste - 4.4 ounce (12 Pack),5.0,5.0,True
A39H1GO9E3YQIB,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,3.0,4.5,True
A2YB7DLC3FOR7W,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,4.5,True
A1LACH6MLQWZ,B00K35EEE0,"Listerine Total Care Plus Whitening Anticavity Mouthwash, Fresh Mint 16 oz (Pack of 2)",5.0,5.0,True
A3H7995C67CWTI,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,5.0,True
A2D1LPEUCTNT8X,B00NJ270ZY,Suzanne Somers 3 Way Poncho AS SEEN ON TV Can be worn three ways,4.0,4.5,True
A17CHDFZ6SQI9X,B016RE5PBG,inkint Electric Cordless Hair Remover Armpit Hair Trimmer Lady&rsquo;s Hair Shaver for Face/ Leg/ Armpit Rechargeable Bikini Shaver Portable Travel Women Hair Shaving Tools (110-240V),5.0,1.0,True
A2FBRED718N0OW,B01ES87TOY,"Pacifica Beauty Underam Deodorant Wipes, Coconut &amp; Kale, 30 Count",2.0,4.0,True
A3I3BI5PFL3MSH,B00DGW1SFK,TOOGOO(R) Facial Beauty Tool Face Massager Facemaster 6 in 1 Set Pink for Woman,2.0,4.0,True
A3MPKRB89YR7DJ,B017NA03J2,Cardani Eyebrow Tattoos #17 - Classic Shape Temporary Tattoo Eyebrows - Medium Brown,3.0,4.0,True
A1FY4RR0LGCJ0Q,B017NA082E,Cardani Eyebrow Tattoos #17 - Classic Shape Temporary Tattoo Eyebrows - Dark Brown,5.0,5.0,True
A2CQ2X9H9HY6W0,B00WQAMC8U,100% Pure Organic Rosehip Oil HUGE 4 OZ VALUE SIZE! Rosehip Seed Oil For Face And Skin Potent Skin And Hair Health Elixir - Best Hydrating Organic Rosehip Seed Oil For Face And Skin,4.0,4.0,True
A2JMJVNTBL7K7E,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A2EXGRAA6QW96Z,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A3W4D8XOGLWUN5,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",4.0,4.0,True
A3NM1MT3Q2FHXV,B016V8YWBC,"Dove Men+Care, Deep Clean Body + Face Bar, 4 Ounce, 6 Count, (Pack of 2)&hellip;",4.0,4.5,True
AT53ZTTO707MB,B00W259T7G,"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (150 grams) - Raspberry",5.0,5.0,True
A3FMPT5IH0CJ50,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
A19KLUZ1XD3SRN,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,4.0,4.5,True
A2MJ8OL2FYN7CW,B019FWRG3C,Pre De Provence Maison French Lavender Bath &amp; Shower Gel,5.0,5.0,True
AM18CU72YEWH5,B0144E3WPM,Flexzion Commercial Ultrasonic Cleaner Large Capacity Stainless Steel with Heater and Digital Timer for Electronic Tool Jewelry Watch Glasses Rings Dental Lab Hospital Instruments (1.5L Capacity),1.0,4.5,True
A7CB50G7AHZPW,B015J6DM7M,Kingfansion XL Silicone Dual Ended Nail Stamp Scraper Stamper Transfer Stamping Plate,1.0,2.0,True
A3PR4E9LZ76KOJ,B00NSPYXWA,Barry M Cosmetics Limited Edition Starry Eyed Shadow and Blush Palette 9.2g,4.0,4.5,True
A21TPY9BVC9IKZ,B01GE11PF2,"Sankuwen Eyebrow Scissors with Comb, Metal Comb Cosmetic Makeup Tool (Pink)",2.0,3.0,True
AZ26CDSJ363AH,B00KIE0SGE,Su:m37? Secret Programming Essence (Korean original) 100ml by Su:m 37,3.0,4.5,True
A1SO2EMQZA6OAM,B0179GD5CC,Vovotrade&reg; Toothbrush Style Foundation Brushes; Different Makeup Brushes,3.0,4.5,True
A2T0A3DUB6M3O2,B01BL54RPQ,"Luxurious 100% Natural 8x Bath Bomb Gift Box - Large 3.5oz Size - Pure Essential Oils for the Best Lush, Relaxing Bath. For Women &amp; Men",5.0,5.0,True
A3MRF11LISAKY0,B00S7QGWK6,"Sankuwen 1pc Samsung Wallet Case, PU Leather Flip Case for Samsung Galaxy Grand Prime G530H G5308 (Tower)",5.0,4.0,True
A1M04H40ZVGWVG,B006VT8GG4,This Works deep sleep bath soak 200g,5.0,4.0,True
AVN3IS0QO66DG,B017CHORY8,Lady Crystal Double Heart Open Bangles Bracelet for Holiday Party,4.0,4.0,True
A2OBDNQ5ZYU1L8,B00Q794RMA,12oz Magnesium Oil with ALOE VERA - LESS ITCHY - Made in USA - Get Healthy Hair &amp; Skin and Sleep Better! || FREE eBook Included (New),3.0,4.5,True
