user_id,movie_title,predicted_rating
2657,Schindler's List (1993),2.0
2723,Eat Drink Man Woman (1994),4.0
2785,While You Were Sleeping (1995),5.0
2805,"Guns of Navarone, The (1961)",3.0
2910,Psycho II (1983),3.0
2916,"End of Violence, The (1997)",3.0
3053,Thelma & Louise (1991),3.0
3114,Pulp Fiction (1994),3.0
3142,Heathers (1989),3.0
3212,Ferris Bueller's Day Off (1986),4.0
3236,Raising Arizona (1987),3.0
3258,Bull Durham (1988),5.0
3345,"Good Morning, Vietnam (1987)",5.0
3572,"Next Stop, Wonderland (1998)",3.0
3766,Romy and Michele's High School Reunion (1997),3.0
3783,Bringing Up Baby (1938),3.0
3935,"Devil's Advocate, The (1997)",4.0
4078,"Last Temptation of Christ, The (1988)",3.0
4350,"Texas Chainsaw Massacre, The (1974)",3.0
4368,Primal Fear (1996),4.0
4426,Groundhog Day (1993),5.0
4437,Dick (1999),3.0
4532,Shakespeare in Love (1998),5.0
4604,Titanic (1997),3.0
4674,Funny Farm (1988),3.0
4709,Broadcast News (1987),4.0
4730,"Sugarland Express, The (1974)",3.0
4799,Smoke Signals (1998),3.0
4997,North (1994),3.0
5004,Back to the Future (1985),5.0
5169,Splash (1984),3.0
5422,Shampoo (1975),4.0
5442,Grosse Pointe Blank (1997),3.0
5489,"Breakfast Club, The (1985)",4.0
5495,Eyes Wide Shut (1999),3.0
5669,Bob Roberts (1992),3.0
5758,Trading Places (1983),3.0
5836,Shakes the Clown (1991),3.0
5839,"Cutting Edge, The (1992)",3.0
5860,Caddyshack (1980),3.0
5910,"Secret Garden, The (1993)",4.0
6022,Full Metal Jacket (1987),3.0
86,Jurassic Park (1993),4.0
427,Terminator 2: Judgment Day (1991),3.0
441,Sleeper (1973),3.0
452,"Matrix, The (1999)",4.0
703,"House of Yes, The (1997)",3.0
717,Jurassic Park (1993),5.0
909,Escape from New York (1981),3.0
915,Predator 2 (1990),3.0
972,Terminator 2: Judgment Day (1991),5.0
1118,"Rocky Horror Picture Show, The (1975)",4.0
1144,U-571 (2000),3.0
1145,Stand by Me (1986),4.0
1146,Frequency (2000),4.0
1161,Airplane II: The Sequel (1982),2.0
1166,Star Wars: Episode VI - Return of the Jedi (1983),3.0
1384,Gladiator (2000),4.0
1398,Rosemary's Baby (1968),5.0
1460,Jurassic Park (1993),3.0
1461,Chinatown (1974),3.0
1573,"Next Best Thing, The (2000)",3.0
1589,Galaxy Quest (1999),3.0
1652,Airplane! (1980),5.0
1707,American Beauty (1999),4.0
1730,Jurassic Park (1993),4.0
1740,Jerry Maguire (1996),4.0
1750,X-Men (2000),4.0
1751,Braveheart (1995),4.0
1915,"Creature From the Black Lagoon, The (1954)",3.0
1936,Stand by Me (1986),4.0
1942,Hellraiser (1987),3.0
1953,Indiana Jones and the Temple of Doom (1984),3.0
2048,"Rocky Horror Picture Show, The (1975)",4.0
2149,"Amityville Horror, The (1979)",3.0
2213,Return to Me (2000),3.0
2250,Batman Returns (1992),3.0
2267,Blue Velvet (1986),3.0
2363,Twelve Monkeys (1995),4.0
2424,Falling Down (1993),3.0
2500,Thelma & Louise (1991),4.0
2588,Meet the Parents (2000),3.0
2601,Monty Python and the Holy Grail (1974),4.0
2647,Copycat (1995),3.0
2714,Airplane! (1980),2.0
3068,"Silence of the Lambs, The (1991)",4.0
3091,When Harry Met Sally... (1989),4.0
4583,"Grapes of Wrath, The (1940)",3.0
50,Donnie Brasco (1997),5.0
98,Saving Private Ryan (1998),4.0
103,Outbreak (1995),3.0
108,Waiting for Guffman (1996),3.0
115,Meet the Parents (2000),3.0
128,Jurassic Park (1993),3.0
134,"Whole Nine Yards, The (2000)",4.0
141,Laura (1944),4.0
171,Schindler's List (1993),5.0
207,Dracula: Dead and Loving It (1995),2.0
214,Analyze This (1999),3.0
226,"Breakfast Club, The (1985)",4.0
250,Hard Target (1993),3.0
276,Donnie Brasco (1997),3.0
280,Rear Window (1954),3.0
313,Jules and Jim (Jules et Jim) (1961),3.0
341,Run Lola Run (Lola rennt) (1998),4.0
362,Hellraiser (1987),3.0
458,"Patriot, The (2000)",3.0
519,Aladdin and the King of Thieves (1996),4.0
523,Blood Simple (1984),3.0
612,Edward Scissorhands (1990),4.0
617,Dial M for Murder (1954),4.0
618,After Life (1998),2.0
663,Tank Girl (1995),3.0
674,Rear Window (1954),4.0
693,Scream (1996),5.0
708,American Beauty (1999),3.0
751,Braveheart (1995),4.0
759,Boomerang (1992),4.0
772,"Matrix, The (1999)",4.0
818,Alien: Resurrection (1997),3.0
837,Enchanted April (1991),3.0
856,"Contender, The (2000)",2.0
859,Starship Troopers (1997),3.0
878,Space Jam (1996),4.0
901,Men in Black (1997),4.0
1007,Monty Python and the Holy Grail (1974),3.0
1033,Hellraiser (1987),4.0
1097,In & Out (1997),3.0
1185,Die Hard (1988),4.0
1208,"Fly, The (1958)",3.0
1259,"Amityville Horror, The (1979)",3.0
1290,X-Men (2000),3.0
1292,Freddy's Dead: The Final Nightmare (1991),3.0
1316,Speed (1994),3.0
1352,Butterfly (La Lengua de las Mariposas) (2000),4.0
1385,L.A. Confidential (1997),4.0
1419,Duets (2000),3.0
1431,Jurassic Park (1993),3.0
1435,Forces of Nature (1999),3.0
1441,Shakespeare in Love (1998),4.0
1471,Airplane! (1980),3.0
1499,Sphere (1998),3.0
1537,Broken Arrow (1996),3.0
1627,Me Myself I (2000),4.0
1670,"Hunt for Red October, The (1990)",3.0
1718,American Beauty (1999),3.0
1833,"Sixth Sense, The (1999)",5.0
1839,E.T. the Extra-Terrestrial (1982),4.0
1846,"Shining, The (1980)",3.0
1927,Stand by Me (1986),4.0
2060,"Usual Suspects, The (1995)",4.0
2074,Phantoms (1998),4.0
2130,Nikita (La Femme Nikita) (1990),3.0
2151,Abbott and Costello Meet Frankenstein (1948),4.0
2207,"Nightmare Before Christmas, The (1993)",3.0
2217,Grumpier Old Men (1995),3.0
2273,Invasion of the Body Snatchers (1956),4.0
2286,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.0
2300,"Untouchables, The (1987)",3.0
2315,"20,000 Leagues Under the Sea (1954)",3.0
2318,12 Angry Men (1957),4.0
2361,Forrest Gump (1994),5.0
2438,"Big Chill, The (1983)",3.0
2505,Apollo 13 (1995),4.0
2520,Best in Show (2000),3.0
2587,"Patriot, The (2000)",5.0
2644,Fargo (1996),4.0
2760,Rosemary's Baby (1968),3.0
2813,My Left Foot (1989),3.0
2869,American Graffiti (1973),3.0
2883,"American Werewolf in London, An (1981)",3.0
2912,"Beach, The (2000)",3.0
2980,My Left Foot (1989),3.0
3107,Batman Forever (1995),3.0
3421,"African Queen, The (1951)",3.0
3603,Lethal Weapon (1987),5.0
3742,BASEketball (1998),3.0
3744,All About Eve (1950),4.0
3772,Airheads (1994),3.0
3873,8 Heads in a Duffel Bag (1997),2.0
4128,Blind Date (1987),3.0
4180,"20,000 Leagues Under the Sea (1954)",4.0
4519,2 Days in the Valley (1996),2.0
4586,"Fish Called Wanda, A (1988)",4.0
4769,Mad Max Beyond Thunderdome (1985),3.0
4773,"Negotiator, The (1998)",4.0
4792,Air Force One (1997),4.0
4866,"Odd Couple, The (1968)",4.0
4911,William Shakespeare's Romeo and Juliet (1996),3.0
4931,"Absent Minded Professor, The (1961)",3.0
5047,Beetlejuice (1988),3.0
5078,Star Trek: Generations (1994),3.0
5119,Annie Hall (1977),3.0
5129,Barb Wire (1996),3.0
5152,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.0
5866,Wide Awake (1998),3.0
5918,Rain Man (1988),3.0
5979,"Raisin in the Sun, A (1961)",4.0
5987,Airplane! (1980),4.0
55,Some Folks Call It a Sling Blade (1993),3.0
768,Star Wars: Episode I - The Phantom Menace (1999),2.0
866,"Hunchback of Notre Dame, The (1996)",3.0
1085,Reservoir Dogs (1992),3.0
1198,"American Tail: Fievel Goes West, An (1991)",4.0
2169,Halloween: H20 (1998),3.0
4616,"Shawshank Redemption, The (1994)",5.0
4707,Being John Malkovich (1999),3.0
4968,Gun Shy (2000),4.0
5197,G. I. Blues (1960),3.0
5262,Anchors Aweigh (1945),3.0
5379,Pokémon: The First Movie (1998),3.0
5383,Rain Man (1988),3.0
5487,E.T. the Extra-Terrestrial (1982),5.0
5564,"Bone Collector, The (1999)",4.0
5789,Star Trek III: The Search for Spock (1984),3.0
5897,Tarzan (1999),4.0
6012,Raiders of the Lost Ark (1981),4.0
6029,Caddyshack (1980),4.0
6030,Lost in Space (1998),3.0
951,North by Northwest (1959),4.0
3152,"Patriot, The (2000)",3.0
4538,Lolita (1962),2.0
5174,"End of the Affair, The (1999)",4.0
8,Dolores Claiborne (1994),4.0
30,Pulp Fiction (1994),4.0
72,Waking Ned Devine (1998),4.0
203,Nell (1994),4.0
247,"Deer Hunter, The (1978)",4.0
552,"'burbs, The (1989)",3.0
706,Sleepers (1996),4.0
966,Mission to Mars (2000),4.0
968,Being John Malkovich (1999),4.0
1069,Little Buddha (1993),3.0
1082,Cliffhanger (1993),5.0
1167,"League of Their Own, A (1992)",3.0
1376,Babe (1995),4.0
1393,"Apostle, The (1997)",3.0
1400,"Cell, The (2000)",4.0
1663,Good Will Hunting (1997),4.0
1832,Lawn Dogs (1997),3.0
1994,American Beauty (1999),3.0
2178,"Apostle, The (1997)",3.0
2379,GoodFellas (1990),5.0
2488,Saving Private Ryan (1998),4.0
2540,Ransom (1996),3.0
2560,Apollo 13 (1995),5.0
2570,Emma (1996),4.0
2642,High Fidelity (2000),3.0
2738,Hamlet (1990),3.0
3239,You've Got Mail (1998),3.0
3781,"English Patient, The (1996)",3.0
3791,Boogie Nights (1997),3.0
3962,Time Regained (Le Temps Retrouvé) (1999),3.0
3995,American Beauty (1999),3.0
4001,Children of the Corn (1984),3.0
4038,"Color Purple, The (1985)",4.0
4139,"Hunt for Red October, The (1990)",3.0
4199,"Grand Day Out, A (1992)",3.0
4370,Star Wars: Episode VI - Return of the Jedi (1983),4.0
4391,Airheads (1994),3.0
4793,Dead Again (1991),3.0
4836,Space Cowboys (2000),3.0
4838,Gone with the Wind (1939),4.0
5016,And the Band Played On (1993),3.0
5148,Sling Blade (1996),3.0
5610,Star Wars: Episode IV - A New Hope (1977),4.0
5780,"Perfect Murder, A (1998)",3.0
5830,Babe (1995),3.0
262,Jurassic Park (1993),4.0
449,Hellraiser (1987),4.0
497,Meet the Parents (2000),3.0
571,Screamers (1995),4.0
627,Escape to Witch Mountain (1975),5.0
786,Mad Max (1979),3.0
1011,Boiler Room (2000),4.0
1013,Forrest Gump (1994),4.0
1042,Dragonheart (1996),4.0
1689,Body Snatchers (1993),3.0
1726,Allan Quartermain and the Lost City of Gold (1987),3.0
1761,E.T. the Extra-Terrestrial (1982),3.0
1931,Re-Animator (1985),3.0
2069,E.T. the Extra-Terrestrial (1982),1.0
2101,Sphere (1998),3.0
2138,Shanghai Noon (2000),3.0
2558,Cocoon (1985),3.0
2568,Dog Day Afternoon (1975),4.0
3061,Lawrence of Arabia (1962),5.0
3199,"Green Mile, The (1999)",4.0
3655,Willy Wonka and the Chocolate Factory (1971),3.0
3849,Contact (1997),3.0
3932,Child's Play (1988),3.0
3998,House (1986),3.0
4121,"Lawnmower Man, The (1992)",3.0
4201,X-Men (2000),3.0
4333,Annie Hall (1977),4.0
4392,Babe (1995),3.0
4450,Sphere (1998),3.0
4554,Psycho (1960),4.0
4625,Ghostbusters II (1989),3.0
4737,Wings of Desire (Der Himmel über Berlin) (1987),5.0
4810,Mars Attacks! (1996),3.0
4813,Chicken Run (2000),3.0
4893,Star Trek: The Wrath of Khan (1982),4.0
4998,Man on the Moon (1999),4.0
5151,Willy Wonka and the Chocolate Factory (1971),5.0
5218,Dragonheart (1996),4.0
5249,Independence Day (ID4) (1996),3.0
5307,Pi (1998),3.0
5322,"Mask of Zorro, The (1998)",3.0
5417,Star Wars: Episode IV - A New Hope (1977),5.0
5533,My Left Foot (1989),3.0
111,Cop Land (1997),3.0
493,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",3.0
553,Deconstructing Harry (1997),2.0
581,Anna and the King (1999),3.0
608,"River Runs Through It, A (1992)",3.0
647,Spy Hard (1996),2.0
726,American Pie (1999),3.0
813,White Men Can't Jump (1992),3.0
887,Star Wars: Episode I - The Phantom Menace (1999),2.0
967,Child's Play 2 (1990),3.0
990,Liar Liar (1997),2.0
1045,Toy Story (1995),5.0
1205,So Dear to My Heart (1949),3.0
1253,My Life as a Dog (Mitt liv som hund) (1985),5.0
1674,Toy Story (1995),5.0
1795,Robocop 3 (1993),2.0
1965,Dances with Wolves (1990),4.0
1975,"Dirty Dozen, The (1967)",4.0
2112,Jerry Maguire (1996),3.0
2163,Air Force One (1997),2.0
2174,Lone Star (1996),3.0
2187,Patriot Games (1992),3.0
2229,Sleepless in Seattle (1993),3.0
2235,Celtic Pride (1996),3.0
2260,Groundhog Day (1993),5.0
2305,Rushmore (1998),4.0
2574,"Lady Eve, The (1941)",5.0
2612,"League of Their Own, A (1992)",3.0
2658,Pleasantville (1998),3.0
2970,Braveheart (1995),5.0
3232,Rushmore (1998),4.0
3240,Swingers (1996),3.0
3276,Fantasia 2000 (1999),3.0
3329,Key Largo (1948),0
3625,Conspiracy Theory (1997),3.0
3843,Runaway Bride (1999),3.0
3903,Deliverance (1972),3.0
3950,"Rescuers Down Under, The (1990)",3.0
4080,Raging Bull (1980),4.0
4153,Broken Arrow (1996),4.0
4162,"Remains of the Day, The (1993)",3.0
4608,Basic Instinct (1992),3.0
4630,American Beauty (1999),3.0
4641,Cape Fear (1991),3.0
4662,Liar Liar (1997),3.0
4676,Star Wars: Episode IV - A New Hope (1977),3.0
4840,Braveheart (1995),4.0
4952,Kundun (1997),3.0
5093,Toy Story (1995),4.0
5177,"Mask, The (1994)",3.0
5440,Waking Ned Devine (1998),4.0
5498,Coming Home (1978),3.0
5546,Fright Night (1985),3.0
5589,"Daytrippers, The (1996)",3.0
5946,Priest (1994),4.0
6027,Thelma & Louise (1991),4.0
138,Once Were Warriors (1994),3.0
471,Rain Man (1988),4.0
478,"Green Mile, The (1999)",4.0
1336,Reservoir Dogs (1992),3.0
1375,Diner (1982),3.0
2224,Breaking Away (1979),3.0
3686,Sling Blade (1996),3.0
4485,Back to the Future (1985),3.0
4574,Jesus' Son (1999),3.0
5291,Reservoir Dogs (1992),3.0
5681,High Fidelity (2000),4.0
7,Back to the Future (1985),4.0
79,Conspiracy Theory (1997),3.0
174,Mad Max 2 (a.k.a. The Road Warrior) (1981),4.0
182,Grumpy Old Men (1993),3.0
188,"Matrix, The (1999)",5.0
221,"Big Lebowski, The (1998)",3.0
241,Star Trek IV: The Voyage Home (1986),3.0
254,"Exorcist, The (1973)",3.0
316,"Abyss, The (1989)",3.0
359,Total Recall (1990),3.0
381,"Terminator, The (1984)",4.0
418,It's a Wonderful Life (1946),5.0
430,American Graffiti (1973),3.0
512,Rear Window (1954),3.0
530,Bull Durham (1988),3.0
557,Star Trek: The Wrath of Khan (1982),4.0
586,"Iron Giant, The (1999)",4.0
602,Close Encounters of the Third Kind (1977),4.0
607,Pulp Fiction (1994),5.0
642,Rear Window (1954),4.0
762,Independence Day (ID4) (1996),5.0
790,"Patriot, The (2000)",4.0
819,Terminator 2: Judgment Day (1991),4.0
820,"Invisible Man, The (1933)",3.0
905,2010 (1984),3.0
906,Friday (1995),5.0
908,Poltergeist (1982),4.0
923,Barenaked in America (1999),3.0
932,JFK (1991),3.0
950,"Faculty, The (1998)",3.0
1002,"Doors, The (1991)",4.0
1056,Buffy the Vampire Slayer (1992),3.0
1063,Total Recall (1990),4.0
1122,"20,000 Leagues Under the Sea (1954)",3.0
1159,Godzilla (1998),3.0
1206,Hellraiser: Bloodline (1996),3.0
1234,Double Indemnity (1944),3.0
1275,"Color Purple, The (1985)",3.0
1282,Roger & Me (1989),4.0
1488,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),3.0
1518,E.T. the Extra-Terrestrial (1982),4.0
1522,Star Wars: Episode I - The Phantom Menace (1999),2.0
1567,All the King's Men (1949),3.0
1623,"Omen, The (1976)",3.0
1649,Fargo (1996),4.0
1651,Apocalypse Now (1979),3.0
1665,Metropolis (1926),3.0
1722,Son of Frankenstein (1939),3.0
1784,Predator 2 (1990),3.0
1787,High Fidelity (2000),3.0
1852,Star Trek VI: The Undiscovered Country (1991),3.0
1856,Starship Troopers (1997),3.0
2066,Patch Adams (1998),3.0
2104,Apocalypse Now (1979),4.0
2123,Love Affair (1994),3.0
2126,Fantastic Voyage (1966),4.0
2132,Piranha (1978),2.0
2135,Scent of a Woman (1992),3.0
2137,Army of Darkness (1993),3.0
2167,Demolition Man (1993),3.0
2227,F/X (1986),3.0
2252,101 Dalmatians (1961),3.0
2268,Pecker (1998),3.0
2284,"Kid in King Arthur's Court, A (1995)",3.0
2299,Alien: Resurrection (1997),4.0
2312,Superman IV: The Quest for Peace (1987),2.0
2335,"Thing, The (1982)",3.0
2354,Back to the Future Part II (1989),3.0
2366,Die Hard 2 (1990),4.0
2432,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
2443,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.0
2549,Total Recall (1990),3.0
2556,Gandhi (1982),5.0
2598,Die Hard (1988),4.0
2696,Basic Instinct (1992),3.0
2711,Star Trek III: The Search for Spock (1984),3.0
2717,Sense and Sensibility (1995),4.0
2746,Naked Gun 33 1/3: The Final Insult (1994),3.0
2783,Rosencrantz and Guildenstern Are Dead (1990),3.0
2795,Chinatown (1974),4.0
2811,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",3.0
2834,Back to the Future (1985),5.0
2851,"South Park: Bigger, Longer and Uncut (1999)",4.0
2871,Wag the Dog (1997),4.0
2875,Star Wars: Episode IV - A New Hope (1977),5.0
3010,Bring It On (2000),3.0
3040,"Fifth Element, The (1997)",4.0
3092,"Hidden, The (1987)",3.0
3104,"Silence of the Lambs, The (1991)",4.0
3169,Star Wars: Episode VI - Return of the Jedi (1983),5.0
3186,Touch of Evil (1958),3.0
3235,Who Framed Roger Rabbit? (1988),4.0
3254,Manhattan Murder Mystery (1993),4.0
3278,M*A*S*H (1970),4.0
3317,Stargate (1994),3.0
3354,Ghost in the Shell (Kokaku kidotai) (1995),3.0
3443,"Terminator, The (1984)",5.0
3447,"Terminator, The (1984)",4.0
3460,Metropolis (1926),2.0
3508,E.T. the Extra-Terrestrial (1982),3.0
3528,Psycho II (1983),3.0
3548,Scary Movie (2000),3.0
3568,"Terminator, The (1984)",5.0
3646,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",4.0
3660,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5.0
3678,"Island of Dr. Moreau, The (1996)",3.0
3719,Being John Malkovich (1999),3.0
3722,Psycho (1960),3.0
3725,"Patriot, The (2000)",3.0
3738,"Muppet Movie, The (1979)",3.0
3786,Buffalo 66 (1998),3.0
3817,"Last Emperor, The (1987)",3.0
3820,Total Recall (1990),3.0
3827,"Mummy, The (1999)",4.0
3828,Ghost in the Shell (Kokaku kidotai) (1995),3.0
3862,"Wrong Trousers, The (1993)",3.0
3954,X-Men (2000),3.0
3961,"Omega Man, The (1971)",3.0
4000,Young Frankenstein (1974),3.0
4011,In the Mouth of Madness (1995),3.0
4065,Star Wars: Episode VI - Return of the Jedi (1983),5.0
4087,Gladiator (2000),4.0
4164,Party Girl (1995),3.0
4165,"Grand Day Out, A (1992)",3.0
4174,Bringing Out the Dead (1999),3.0
4189,Hud (1963),3.0
4200,Repo Man (1984),3.0
4219,Back to the Future (1985),3.0
4263,Elizabeth (1998),5.0
4272,Spaceballs (1987),3.0
4316,Robocop (1987),3.0
4334,"Faculty, The (1998)",3.0
4341,Airport '77 (1977),3.0
4402,"Professional, The (a.k.a. Leon: The Professional) (1994)",4.0
4435,10 Things I Hate About You (1999),4.0
4441,Clear and Present Danger (1994),3.0
4475,Back to the Future (1985),5.0
4597,"Abyss, The (1989)",4.0
4602,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),3.0
4622,American Graffiti (1973),3.0
4668,"Day the Earth Stood Still, The (1951)",3.0
4695,Senseless (1998),3.0
4698,Immortal Beloved (1994),3.0
4801,Alien (1979),4.0
4850,Return to Me (2000),3.0
4871,Gremlins 2: The New Batch (1990),3.0
4892,"Silence of the Lambs, The (1991)",2.0
4943,Pokémon: The First Movie (1998),4.0
4944,Star Wars: Episode IV - A New Hope (1977),5.0
4972,Happy Gilmore (1996),4.0
4978,Solaris (Solyaris) (1972),3.0
4987,Mr. Nice Guy (1997),4.0
4994,Universal Soldier (1992),5.0
5040,Deep Impact (1998),3.0
5075,"Terminator, The (1984)",4.0
5088,Total Recall (1990),3.0
5122,Contact (1997),5.0
5141,Rocket Man (1997),3.0
5144,"Skulls, The (2000)",3.0
5204,Twelve Monkeys (1995),3.0
5214,Back to the Future (1985),4.0
5219,"Insider, The (1999)",3.0
5227,Godzilla (1998),2.0
5243,Men in Black (1997),4.0
5298,Planet of the Apes (1968),3.0
5348,From Dusk Till Dawn (1996),3.0
5416,"Running Man, The (1987)",3.0
5474,Life Is Beautiful (La Vita è bella) (1997),5.0
5484,Gattaca (1997),4.0
5552,Stigmata (1999),2.0
5554,Close Encounters of the Third Kind (1977),3.0
5591,Singin' in the Rain (1952),5.0
5603,"Sting, The (1973)",3.0
5611,Godzilla (Gojira) (1954),2.0
5660,Being John Malkovich (1999),3.0
5696,"Matrix, The (1999)",4.0
5708,Spaceballs (1987),3.0
5778,E.T. the Extra-Terrestrial (1982),5.0
5804,Out of Africa (1985),3.0
5856,"Prince of Egypt, The (1998)",5.0
5864,Jakob the Liar (1999),2.0
5870,Swingers (1996),3.0
5882,Back to the Future Part II (1989),4.0
5919,Cruel Intentions (1999),3.0
5970,Star Wars: Episode IV - A New Hope (1977),5.0
5973,"Abyss, The (1989)",3.0
5983,Planet of the Apes (1968),4.0
5984,Sleeper (1973),3.0
5997,Heavy Metal (1981),3.0
6026,Robocop (1987),3.0
52,True Romance (1993),4.0
124,Amistad (1997),4.0
234,Glory (1989),3.0
289,Besieged (L' Assedio) (1998),4.0
290,Bound (1996),4.0
311,Bicentennial Man (1999),3.0
404,"Bronx Tale, A (1993)",3.0
414,"Muppet Christmas Carol, The (1992)",4.0
433,Jerry Maguire (1996),4.0
443,True Romance (1993),4.0
547,Dune (1984),3.0
568,"Rock, The (1996)",3.0
574,"Jewel of the Nile, The (1985)",3.0
578,Almost Famous (2000),3.0
595,Home Alone (1990),4.0
686,"Cell, The (2000)",3.0
722,Rain Man (1988),3.0
725,"Butcher Boy, The (1998)",3.0
811,Hoop Dreams (1994),4.0
821,Schindler's List (1993),5.0
1049,"Matrix, The (1999)",5.0
1075,"Great Escape, The (1963)",4.0
1095,Dead Man Walking (1995),4.0
1104,Boys Don't Cry (1999),3.0
1190,Blame It on Rio (1984),3.0
1229,Jurassic Park (1993),4.0
1235,"Firm, The (1993)",3.0
1287,Frequency (2000),3.0
1326,Star Wars: Episode IV - A New Hope (1977),4.0
1371,After Life (1998),3.0
1406,"Truman Show, The (1998)",5.0
1424,Up in Smoke (1978),3.0
1452,Rain Man (1988),4.0
1454,Schindler's List (1993),5.0
1455,Emma (1996),4.0
1456,Die Hard 2 (1990),3.0
1521,Bait (2000),4.0
1541,Blowup (1966),3.0
1548,"Poseidon Adventure, The (1972)",3.0
1550,Murder at 1600 (1997),3.0
1596,Arachnophobia (1990),3.0
1604,"Contender, The (2000)",3.0
1622,M*A*S*H (1970),4.0
1630,Star Trek: Insurrection (1998),4.0
1646,Rob Roy (1995),3.0
1662,Bamboozled (2000),3.0
1711,Nowhere (1997),2.0
1789,Austin Powers: The Spy Who Shagged Me (1999),3.0
1845,Jerry Maguire (1996),3.0
1847,Head On (1998),3.0
1855,Star Wars: Episode VI - Return of the Jedi (1983),5.0
1886,From Dusk Till Dawn (1996),3.0
1910,Snow Day (2000),2.0
1963,Thelma & Louise (1991),5.0
1967,Looking for Richard (1996),3.0
2051,Alien: Resurrection (1997),2.0
2053,Death Wish (1974),1.0
2142,Good Will Hunting (1997),4.0
2238,Hook (1991),3.0
2339,Titanic (1997),4.0
2388,Goldfinger (1964),4.0
2397,Vertigo (1958),3.0
2413,"Gold Rush, The (1925)",5.0
2416,"Beach, The (2000)",4.0
2498,Die Hard (1988),3.0
2509,"Godfather: Part II, The (1974)",5.0
2514,Cape Fear (1991),4.0
2557,Fried Green Tomatoes (1991),3.0
2573,"Dirty Dozen, The (1967)",4.0
2578,Rear Window (1954),4.0
2603,Unforgiven (1992),2.0
2614,Cross of Iron (1977),3.0
2677,Enemy of the State (1998),4.0
2682,Species II (1998),3.0
2759,"Breakfast Club, The (1985)",3.0
2791,Strangers on a Train (1951),4.0
2823,Shakespeare in Love (1998),3.0
2830,Butch Cassidy and the Sundance Kid (1969),4.0
2904,When Harry Met Sally... (1989),5.0
2930,Ghostbusters (1984),3.0
3006,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
3176,Chicken Run (2000),3.0
3225,Hoop Dreams (1994),4.0
3289,2001: A Space Odyssey (1968),3.0
3291,Babe (1995),3.0
3305,Gods and Monsters (1998),4.0
3318,Seven Beauties (Pasqualino Settebellezze) (1976),3.0
3375,Raiders of the Lost Ark (1981),5.0
3376,Being John Malkovich (1999),3.0
3598,Shaft (1971),4.0
3644,Groundhog Day (1993),3.0
3659,"Patriot, The (2000)",4.0
3680,"Killing Fields, The (1984)",3.0
3700,Sliding Doors (1998),4.0
3736,Hope Floats (1998),3.0
3739,Gods and Monsters (1998),3.0
3758,North by Northwest (1959),3.0
3774,Saving Private Ryan (1998),4.0
3831,Flatliners (1990),3.0
3876,GoodFellas (1990),3.0
3882,"French Connection, The (1971)",3.0
3905,Welcome to the Dollhouse (1995),2.0
3914,"Blues Brothers, The (1980)",4.0
3939,L.A. Confidential (1997),3.0
3949,"Dirty Dozen, The (1967)",3.0
4047,Falling Down (1993),3.0
4076,"Boys of St. Vincent, The (1993)",3.0
4111,Braveheart (1995),4.0
4146,"Dirty Dozen, The (1967)",3.0
4154,Malcolm X (1992),4.0
4158,Chicken Run (2000),4.0
4168,Chasing Amy (1997),3.0
4184,"Me, Myself and Irene (2000)",5.0
4188,Alien (1979),3.0
4250,Stop! Or My Mom Will Shoot (1992),2.0
4275,Jerry Maguire (1996),4.0
4301,Gladiator (2000),4.0
4365,Meet Wally Sparks (1997),5.0
4499,"Hurricane, The (1999)",4.0
4525,M*A*S*H (1970),3.0
4530,Crimes and Misdemeanors (1989),4.0
4534,Rambo: First Blood Part II (1985),3.0
4552,Independence Day (ID4) (1996),5.0
4569,"Thomas Crown Affair, The (1999)",3.0
4615,"Graduate, The (1967)",3.0
4617,"English Patient, The (1996)",3.0
4649,Mrs. Miniver (1942),4.0
4657,Apocalypse Now (1979),3.0
4684,"Godfather, The (1972)",5.0
4693,Holy Man (1998),3.0
4724,Raise the Red Lantern (1991),3.0
4758,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
4876,Thelma & Louise (1991),4.0
4880,Rebel Without a Cause (1955),4.0
4894,Schindler's List (1993),3.0
4927,Cliffhanger (1993),4.0
4970,Schindler's List (1993),4.0
5101,"Running Man, The (1987)",3.0
5118,"Siege, The (1998)",3.0
5164,Toy Story (1995),5.0
5266,"Joy Luck Club, The (1993)",4.0
5303,Fargo (1996),3.0
5330,Big Night (1996),3.0
5340,"Spanish Prisoner, The (1997)",3.0
5388,Speed (1994),3.0
5469,Notorious (1946),4.0
5476,"Birds, The (1963)",3.0
5478,Chasing Amy (1997),3.0
5559,Leaving Las Vegas (1995),4.0
5652,Midnight in the Garden of Good and Evil (1997),3.0
5674,Star Wars: Episode V - The Empire Strikes Back (1980),3.0
