user_id,item_id,title,actual_rating,predicted_rating,is_rating_float
103,89,Nick of Time (1995),4,4.0,True
108,266,Legends of the Fall (1994),2,4.0,True
115,3908,Urban Legends: Final Cut (2000),3,4.0,True
128,3311,"Man from Laramie, The (1955)",3,4.0,True
134,3301,"Whole Nine Yards, The (2000)",3,0,True
141,3751,Chicken Run (2000),3,4.0,True
171,1169,American Dream (1990),3,4.0,True
207,3755,"Perfect Storm, The (2000)",3,4.0,True
214,3683,Blood Simple (1984),5,0,True
226,2791,Airplane! (1980),5,4.0,True
250,2791,Airplane! (1980),5,4.0,True
276,524,Rudy (1993),4,0,True
280,3424,Do the Right Thing (1989),5,0,True
313,3751,Chicken Run (2000),5,4.0,True
341,2791,Airplane! (1980),5,4.0,True
362,3917,Hellraiser (1987),1,4.0,True
458,3917,Hellraiser (1987),3,4.0,True
519,3286,Snow Day (2000),3,3.0,True
523,3462,Modern Times (1936),4,4.0,True
612,1284,"Big Sleep, The (1946)",5,4.0,True
617,1617,L.A. Confidential (1997),5,4.0,True
618,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",3,4.0,True
663,2617,"Mummy, The (1999)",5,4.0,True
674,1480,Smilla's Sense of Snow (1997),4,4.0,True
693,2987,Who Framed Roger Rabbit? (1988),3,4.0,True
708,2791,Airplane! (1980),4,4.0,True
751,1395,Tin Men (1987),2,3.0,True
759,943,"Ghost and Mrs. Muir, The (1947)",4,4.0,True
772,1513,Romy and Michele's High School Reunion (1997),1,4.0,True
818,1061,Sleepers (1996),4,3.0,True
837,1387,Jaws (1975),5,4.0,True
856,3298,Boiler Room (2000),4,0,True
859,2699,Arachnophobia (1990),4,3.0,True
878,3535,American Psycho (2000),1,4.0,True
901,3354,Mission to Mars (2000),2,3.0,True
1007,2716,Ghostbusters (1984),5,4.0,True
1033,3826,Hollow Man (2000),1,3.0,True
1097,420,Beverly Hills Cop III (1994),3,3.0,True
1185,3841,Air America (1990),2,3.0,True
1208,1965,Repo Man (1984),5,4.0,True
1259,3565,Where the Heart Is (2000),3,4.0,True
1290,3543,Diner (1982),5,4.0,True
1292,1284,"Big Sleep, The (1946)",4,4.0,True
1316,3185,Snow Falling on Cedars (1999),4,4.0,True
1352,1148,"Wrong Trousers, The (1993)",4,4.0,True
1385,2190,Why Do Fools Fall In Love? (1998),1,4.0,True
1419,3534,28 Days (2000),4,4.0,True
1431,2791,Airplane! (1980),4,4.0,True
1435,1965,Repo Man (1984),3,4.0,True
1441,1747,Wag the Dog (1997),3,4.0,True
1471,20,Money Train (1995),2,3.0,True
1499,653,Dragonheart (1996),4,4.0,True
1537,3538,East is East (1999),1,4.0,True
1627,3943,Bamboozled (2000),2,4.0,True
1670,1183,"English Patient, The (1996)",5,4.0,True
1718,47,Seven (Se7en) (1995),5,0,True
1833,3271,Of Mice and Men (1992),3,4.0,True
1839,2000,Lethal Weapon (1987),4,4.0,True
1846,296,Pulp Fiction (1994),5,4.0,True
1927,1260,M (1931),4,4.0,True
2060,3809,What About Bob? (1991),4,4.0,True
2074,2702,Summer of Sam (1999),1,3.0,True
2130,3918,Hellbound: Hellraiser II (1988),4,4.0,True
2151,3925,Stranger Than Paradise (1984),5,4.0,True
2207,2791,Airplane! (1980),5,4.0,True
2217,1174,Grosse Fatigue (1994),5,3.0,True
2273,1127,"Abyss, The (1989)",3,4.0,True
2286,2828,Dudley Do-Right (1999),1,3.0,True
2300,3654,"Guns of Navarone, The (1961)",4,4.0,True
2315,3841,Air America (1990),3,0,True
2318,344,Ace Ventura: Pet Detective (1994),4,4.0,True
2361,1081,Victor/Victoria (1982),3,4.0,True
2438,1676,Starship Troopers (1997),5,4.0,True
2505,356,Forrest Gump (1994),5,4.0,True
2520,2176,Rope (1948),5,0,True
2587,1584,Contact (1997),5,4.0,True
2644,2791,Airplane! (1980),5,4.0,True
2760,1089,Reservoir Dogs (1992),5,4.0,True
2813,541,Blade Runner (1982),3,5.0,True
2869,3684,"Fabulous Baker Boys, The (1989)",3,4.0,True
2883,2502,Office Space (1999),4,4.0,True
2912,410,Addams Family Values (1993),2,4.0,True
2980,2312,Children of a Lesser God (1986),4,4.0,True
3107,2458,Armed and Dangerous (1986),4,4.0,True
3421,409,Above the Rim (1994),3,4.0,True
3603,2586,"Goodbye, Lover (1999)",4,3.0,True
3742,50,"Usual Suspects, The (1995)",5,4.0,True
3744,969,"African Queen, The (1951)",5,4.0,True
3772,372,Reality Bites (1994),4,4.0,True
3873,3548,Auntie Mame (1958),3,4.0,True
4128,3420,...And Justice for All (1979),5,4.0,True
4180,3285,"Beach, The (2000)",3,4.0,True
4519,947,My Man Godfrey (1936),3,3.0,True
4586,235,Ed Wood (1994),4,4.0,True
4769,3766,Missing in Action (1984),1,4.0,True
4773,593,"Silence of the Lambs, The (1991)",5,4.0,True
4792,2788,And Now for Something Completely Different (1971),4,4.0,True
4866,3061,Holiday Inn (1942),5,3.0,True
4911,534,Shadowlands (1993),4,3.0,True
4931,2133,Adventures in Babysitting (1987),4,4.0,True
5047,3529,"Postman Always Rings Twice, The (1981)",3,4.0,True
5078,1127,"Abyss, The (1989)",4,4.0,True
5119,298,Pushing Hands (1992),5,0,True
5129,1909,"X-Files: Fight the Future, The (1998)",4,4.0,True
5152,2522,Airport '77 (1977),2,3.0,True
5866,3006,"Insider, The (1999)",3,3.0,True
5918,593,"Silence of the Lambs, The (1991)",5,5.0,True
5979,3543,Diner (1982),4,4.0,True
5987,1856,Kurt & Courtney (1998),4,4.0,True
55,678,Some Folks Call It a Sling Blade (1993),4,4.0,True
768,2976,Bringing Out the Dead (1999),4,4.0,True
866,3623,Mission: Impossible 2 (2000),4,4.0,True
1085,2091,Return from Witch Mountain (1978),3,4.0,True
1198,356,Forrest Gump (1994),5,4.0,True
2169,3499,Misery (1990),4,4.0,True
4616,3812,Everything You Always Wanted to Know About Sex (1972),5,4.0,True
4707,3616,Loser (2000),4,3.0,True
4968,1248,Touch of Evil (1958),5,4.0,True
5197,913,"Maltese Falcon, The (1941)",5,4.0,True
5262,3577,Two Moon Juction (1988),2,3.0,True
5379,454,"Firm, The (1993)",5,4.0,True
5383,1033,"Fox and the Hound, The (1981)",4,4.0,True
5487,3082,"World Is Not Enough, The (1999)",4,4.0,True
5564,3412,"Bear, The (1988)",4,3.0,True
5789,3360,Hoosiers (1986),3,4.0,True
5897,3591,Mr. Mom (1983),4,4.0,True
6012,2766,"Adventures of Sebastian Cole, The (1998)",2,4.0,True
6029,3543,Diner (1982),5,4.0,True
6030,519,Robocop 3 (1993),2,3.0,True
951,2018,Bambi (1942),5,4.0,True
3152,3798,What Lies Beneath (2000),2,4.0,True
4538,557,Mamma Roma (1962),4,4.0,True
5174,2018,Bambi (1942),4,4.0,True
8,2490,Payback (1999),2,4.0,True
30,3911,Best in Show (2000),2,4.0,True
72,3897,Almost Famous (2000),4,4.0,True
203,1621,Soul Food (1997),2,3.0,True
247,3198,Papillon (1973),5,4.0,True
552,1220,"Blues Brothers, The (1980)",4,4.0,True
706,1678,"Joy Luck Club, The (1993)",4,0,True
966,3624,Shanghai Noon (2000),3,4.0,True
968,296,Pulp Fiction (1994),5,4.0,True
1069,372,Reality Bites (1994),2,4.0,True
1082,1619,Seven Years in Tibet (1997),4,4.0,True
1167,2396,Shakespeare in Love (1998),4,4.0,True
1376,2599,Election (1999),4,4.0,True
1393,2947,Goldfinger (1964),4,3.0,True
1400,1914,Smoke Signals (1998),5,0,True
1663,32,Twelve Monkeys (1995),3,4.0,True
1832,1236,Trust (1990),4,0,True
1994,3499,Misery (1990),4,3.0,True
2178,2401,Pale Rider (1985),3,0,True
2379,318,"Shawshank Redemption, The (1994)",5,4.0,True
2488,3105,Awakenings (1990),5,4.0,True
2540,1711,Midnight in the Garden of Good and Evil (1997),4,4.0,True
2560,331,Tom & Viv (1994),4,3.0,True
2570,2943,Indochine (1992),4,0,True
2642,356,Forrest Gump (1994),4,4.0,True
2738,2570,"Walk on the Moon, A (1999)",5,4.0,True
3239,1835,City of Angels (1998),4,4.0,True
3781,1704,Good Will Hunting (1997),5,4.0,True
3791,296,Pulp Fiction (1994),5,4.0,True
3962,1343,Cape Fear (1991),3,4.0,True
3995,423,Blown Away (1994),3,3.0,True
4001,1020,Cool Runnings (1993),4,4.0,True
4038,3072,Moonstruck (1987),4,4.0,True
4139,280,Murder in the First (1995),4,3.0,True
4199,1772,Blues Brothers 2000 (1998),2,0,True
4370,356,Forrest Gump (1994),4,4.0,True
4391,3051,Anywhere But Here (1999),3,4.0,True
4793,314,"Secret of Roan Inish, The (1994)",2,0,True
4836,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",5,4.0,True
4838,477,What's Love Got to Do with It? (1993),3,4.0,True
5016,3260,Howards End (1992),3,4.0,True
5148,733,"Rock, The (1996)",3,3.0,True
5610,1611,My Own Private Idaho (1991),2,4.0,True
5780,1213,GoodFellas (1990),5,4.0,True
5830,3552,Caddyshack (1980),4,4.0,True
262,2053,"Honey, I Blew Up the Kid (1992)",3,4.0,True
449,1967,Labyrinth (1986),2,4.0,True
497,369,Mrs. Parker and the Vicious Circle (1994),4,4.0,True
571,1391,Mars Attacks! (1996),5,4.0,True
627,2174,Beetlejuice (1988),5,4.0,True
786,2117,Nineteen Eighty-Four (1984),4,5.0,True
1011,367,"Mask, The (1994)",4,4.0,True
1013,1125,"Return of the Pink Panther, The (1974)",4,4.0,True
1042,1920,Small Soldiers (1998),1,0,True
1689,380,True Lies (1994),5,4.0,True
1726,2792,Airplane II: The Sequel (1982),1,0,True
1761,587,Ghost (1990),1,3.0,True
1931,3676,Eraserhead (1977),5,3.0,True
2069,3926,Voyage to the Bottom of the Sea (1961),3,4.0,True
2101,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",5,5.0,True
2138,2125,Ever After: A Cinderella Story (1998),5,4.0,True
2558,2046,Flight of the Navigator (1986),4,4.0,True
2568,1073,Willy Wonka and the Chocolate Factory (1971),3,4.0,True
3061,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4,4.0,True
3199,1405,Beavis and Butt-head Do America (1996),1,4.0,True
3655,318,"Shawshank Redemption, The (1994)",5,4.0,True
3849,610,Heavy Metal (1981),3,4.0,True
3932,3508,"Outlaw Josey Wales, The (1976)",4,4.0,True
3998,2119,Maximum Overdrive (1986),2,3.0,True
4121,1278,Young Frankenstein (1974),5,4.0,True
4201,2733,Vibes (1988),4,0,True
4333,2290,Stardust Memories (1980),3,4.0,True
4392,19,Ace Ventura: When Nature Calls (1995),5,4.0,True
4450,891,Halloween: The Curse of Michael Myers (1995),3,4.0,True
4554,2797,Big (1988),3,0,True
4625,3555,U-571 (2000),4,3.0,True
4737,541,Blade Runner (1982),5,5.0,True
4810,3006,"Insider, The (1999)",5,3.0,True
4813,2872,Excalibur (1981),3,3.0,True
4893,2808,Universal Soldier (1992),4,3.0,True
4998,2361,Pink Flamingos (1972),1,3.0,True
5151,2193,Willow (1988),4,0,True
5218,2143,Legend (1985),4,3.0,True
5249,480,Jurassic Park (1993),4,4.0,True
5307,546,Super Mario Bros. (1993),3,3.0,True
5322,2006,"Mask of Zorro, The (1998)",4,4.0,True
5417,1301,Forbidden Planet (1956),3,0,True
5533,2797,Big (1988),4,0,True
111,529,Searching for Bobby Fischer (1993),4,4.0,True
493,2580,Go (1999),4,0,True
553,811,"Bewegte Mann, Der (1994)",3,3.0,True
581,2485,She's All That (1999),4,4.0,True
608,3454,Whatever It Takes (2000),4,3.0,True
647,435,Coneheads (1993),3,3.0,True
726,2171,"Next Stop, Wonderland (1998)",5,4.0,True
813,2671,Notting Hill (1999),4,4.0,True
887,50,"Usual Suspects, The (1995)",5,4.0,True
967,3450,Grumpy Old Men (1993),5,4.0,True
990,380,True Lies (1994),5,4.0,True
1045,2496,Blast from the Past (1999),3,3.0,True
1205,11,"American President, The (1995)",5,4.0,True
1253,1131,Jean de Florette (1986),5,4.0,True
1674,324,"Sum of Us, The (1994)",3,0,True
1795,387,"Low Down Dirty Shame, A (1994)",4,4.0,True
1965,2861,For Love of the Game (1999),2,3.0,True
1975,1262,"Great Escape, The (1963)",5,4.0,True
2112,1393,Jerry Maguire (1996),3,4.0,True
2163,1385,Under Siege (1992),5,4.0,True
2174,147,"Basketball Diaries, The (1995)",3,3.0,True
2187,1265,Groundhog Day (1993),3,4.0,True
2229,3263,White Men Can't Jump (1992),3,4.0,True
2235,2195,Dirty Work (1998),3,0,True
2260,11,"American President, The (1995)",4,4.0,True
2305,3052,Dogma (1999),4,0,True
2574,3629,"Gold Rush, The (1925)",4,4.0,True
2612,3253,Wayne's World (1992),2,4.0,True
2658,2599,Election (1999),5,0,True
2970,2599,Election (1999),5,4.0,True
3232,2618,"Castle, The (1997)",2,3.0,True
3240,16,Casino (1995),4,4.0,True
3276,2166,Return to Paradise (1998),2,4.0,True
3329,2396,Shakespeare in Love (1998),3,4.0,True
3625,1917,Armageddon (1998),4,3.0,True
3843,1602,Leave It to Beaver (1997),3,3.0,True
3903,3706,Angel Heart (1987),3,4.0,True
3950,3176,"Talented Mr. Ripley, The (1999)",3,4.0,True
4080,2921,High Plains Drifter (1972),4,4.0,True
4153,288,Natural Born Killers (1994),1,3.0,True
4162,1500,Grosse Pointe Blank (1997),5,0,True
4608,3060,"Commitments, The (1991)",4,4.0,True
4630,441,Dazed and Confused (1993),4,4.0,True
4641,1482,"Van, The (1996)",4,3.0,True
4662,486,Life with Mikey (1993),2,4.0,True
4676,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,0,True
4840,3082,"World Is Not Enough, The (1999)",3,3.0,True
4952,2611,"Winslow Boy, The (1998)",5,4.0,True
5093,3148,"Cider House Rules, The (1999)",5,4.0,True
5177,2036,Blank Check (1994),3,4.0,True
5440,2496,Blast from the Past (1999),3,3.0,True
5498,1758,Dangerous Beauty (1998),4,4.0,True
5546,1350,"Omen, The (1976)",3,4.0,True
5589,3044,Dead Again (1991),5,3.0,True
5946,1960,"Last Emperor, The (1987)",5,4.0,True
6027,377,Speed (1994),5,3.0,True
138,213,Burnt By the Sun (Utomlyonnye solntsem) (1994),5,4.0,True
471,1147,When We Were Kings (1996),4,4.0,True
478,2908,Boys Don't Cry (1999),3,4.0,True
1336,3006,"Insider, The (1999)",4,3.0,True
1375,2070,Tender Mercies (1983),4,4.0,True
2224,3429,Creature Comforts (1990),5,4.0,True
3686,3504,Network (1976),4,4.0,True
4485,1414,Mother (1996),4,3.0,True
4574,3751,Chicken Run (2000),3,4.0,True
5291,2348,Sid and Nancy (1986),4,3.0,True
5681,2507,Breakfast of Champions (1999),1,4.0,True
7,3793,X-Men (2000),3,4.0,True
79,3044,Dead Again (1991),4,3.0,True
174,1036,Die Hard (1988),5,4.0,True
182,511,"Program, The (1993)",4,0,True
188,1653,Gattaca (1997),5,4.0,True
221,113,Before and After (1996),2,4.0,True
241,2288,"Thing, The (1982)",4,0,True
254,1278,Young Frankenstein (1974),3,4.0,True
316,3638,Moonraker (1979),4,3.0,True
359,2706,American Pie (1999),4,4.0,True
381,1200,Aliens (1986),5,4.0,True
418,480,Jurassic Park (1993),5,4.0,True
430,3436,Dying Young (1991),3,4.0,True
512,924,2001: A Space Odyssey (1968),4,4.0,True
530,678,Some Folks Call It a Sling Blade (1993),5,4.0,True
557,1212,"Third Man, The (1949)",4,4.0,True
586,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,0,True
602,1374,Star Trek: The Wrath of Khan (1982),5,4.0,True
607,678,Some Folks Call It a Sling Blade (1993),3,4.0,True
642,1465,Rosewood (1997),1,3.0,True
762,1375,Star Trek III: The Search for Spock (1984),2,4.0,True
790,3793,X-Men (2000),5,4.0,True
819,2571,"Matrix, The (1999)",5,0,True
820,1396,Sneakers (1992),5,3.0,True
905,3793,X-Men (2000),4,4.0,True
906,1270,Back to the Future (1985),5,4.0,True
908,512,Robert A. Heinlein's The Puppet Masters (1994),2,4.0,True
923,2395,Rushmore (1998),5,4.0,True
932,1270,Back to the Future (1985),2,5.0,True
950,3697,Predator 2 (1990),4,3.0,True
1002,1094,"Crying Game, The (1992)",5,4.0,True
1056,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),4,4.0,True
1063,1860,Character (Karakter) (1997),5,3.0,True
1122,3704,Mad Max Beyond Thunderdome (1985),3,3.0,True
1159,2722,Deep Blue Sea (1999),2,4.0,True
1206,1214,Alien (1979),5,4.0,True
1234,3865,"Original Kings of Comedy, The (2000)",4,4.0,True
1275,2739,"Color Purple, The (1985)",5,4.0,True
1282,1270,Back to the Future (1985),4,4.0,True
1488,1270,Back to the Future (1985),3,4.0,True
1518,1199,Brazil (1985),4,4.0,True
1522,2363,Godzilla (Gojira) (1954),3,4.0,True
1567,978,"Blue Angel, The (Blaue Engel, Der) (1930)",5,4.0,True
1623,1079,"Fish Called Wanda, A (1988)",5,4.0,True
1649,2105,Tron (1982),3,4.0,True
1651,1200,Aliens (1986),4,4.0,True
1665,2455,"Fly, The (1986)",4,0,True
1722,2640,Superman (1978),3,4.0,True
1784,480,Jurassic Park (1993),3,4.0,True
1787,2710,"Blair Witch Project, The (1999)",2,4.0,True
1852,1584,Contact (1997),4,0,True
1856,1580,Men in Black (1997),5,4.0,True
2066,316,Stargate (1994),5,4.0,True
2104,924,2001: A Space Odyssey (1968),2,4.0,True
2123,1057,Everyone Says I Love You (1996),3,4.0,True
2126,3927,Fantastic Voyage (1966),3,4.0,True
2132,2699,Arachnophobia (1990),1,3.0,True
2135,800,Lone Star (1996),4,3.0,True
2137,1653,Gattaca (1997),4,4.0,True
2167,2311,2010 (1984),4,3.0,True
2227,1203,12 Angry Men (1957),5,4.0,True
2252,2001,Lethal Weapon 2 (1989),3,4.0,True
2268,1732,"Big Lebowski, The (1998)",4,4.0,True
2284,593,"Silence of the Lambs, The (1991)",5,5.0,True
2299,692,Solo (1996),1,0,True
2312,2377,Lifeforce (1985),4,0,True
2335,858,"Godfather, The (1972)",4,4.0,True
2354,519,Robocop 3 (1993),1,3.0,True
2366,1616,"Peacemaker, The (1997)",4,4.0,True
2432,524,Rudy (1993),5,4.0,True
2443,2424,You've Got Mail (1998),3,4.0,True
2549,920,Gone with the Wind (1939),4,5.0,True
2556,2357,Central Station (Central do Brasil) (1998),4,3.0,True
2598,3802,Freejack (1992),2,0,True
2696,1270,Back to the Future (1985),2,4.0,True
2711,3655,Blow-Out (La Grande Bouffe) (1973),3,4.0,True
2717,2409,Rocky II (1979),2,4.0,True
2746,3507,"Odd Couple, The (1968)",4,4.0,True
2783,1274,Akira (1988),4,4.0,True
2795,599,"Wild Bunch, The (1969)",4,3.0,True
2811,2129,"Saltmen of Tibet, The (1997)",4,4.0,True
2834,2362,Glen or Glenda (1953),4,3.0,True
2851,2572,10 Things I Hate About You (1999),5,4.0,True
2871,1258,"Shining, The (1980)",5,4.0,True
2875,3363,American Graffiti (1973),4,4.0,True
3010,3926,Voyage to the Bottom of the Sea (1961),3,4.0,True
3040,3882,Bring It On (2000),2,4.0,True
3092,32,Twelve Monkeys (1995),5,4.0,True
3104,3594,Center Stage (2000),3,4.0,True
3169,3418,Thelma & Louise (1991),3,4.0,True
3186,3005,"Bone Collector, The (1999)",2,4.0,True
3235,2959,Fight Club (1999),5,4.0,True
3254,3072,Moonstruck (1987),3,4.0,True
3278,947,My Man Godfrey (1936),4,3.0,True
3317,1909,"X-Files: Fight the Future, The (1998)",4,4.0,True
3354,1200,Aliens (1986),4,5.0,True
3443,930,Notorious (1946),5,4.0,True
3447,2431,Patch Adams (1998),4,0,True
3460,1212,"Third Man, The (1949)",5,4.0,True
3508,1584,Contact (1997),1,0,True
3528,2789,Damien: Omen II (1978),3,4.0,True
3548,3594,Center Stage (2000),4,0,True
3568,3702,Mad Max (1979),5,3.0,True
3646,610,Heavy Metal (1981),4,4.0,True
3660,1758,Dangerous Beauty (1998),3,4.0,True
3678,3702,Mad Max (1979),3,4.0,True
3719,2598,Pushing Tin (1999),4,3.0,True
3722,1219,Psycho (1960),3,0,True
3725,1639,Chasing Amy (1997),5,4.0,True
3738,1079,"Fish Called Wanda, A (1988)",3,4.0,True
3786,2677,Buena Vista Social Club (1999),4,4.0,True
3817,1617,L.A. Confidential (1997),3,4.0,True
3820,2527,Westworld (1973),4,4.0,True
3827,3037,Little Big Man (1970),3,4.0,True
3828,1215,Army of Darkness (1993),4,4.0,True
3862,2324,Life Is Beautiful (La Vita è bella) (1997),4,4.0,True
3954,3354,Mission to Mars (2000),3,4.0,True
3961,2529,Planet of the Apes (1968),4,4.0,True
4000,3344,Blood Feast (1963),2,3.0,True
4011,1617,L.A. Confidential (1997),1,4.0,True
4065,1270,Back to the Future (1985),4,4.0,True
4087,1513,Romy and Michele's High School Reunion (1997),2,4.0,True
4164,1302,Field of Dreams (1989),5,4.0,True
4165,3083,All About My Mother (Todo Sobre Mi Madre) (1999),4,4.0,True
4174,1312,Female Perversions (1996),2,3.0,True
4189,2186,Strangers on a Train (1951),4,4.0,True
4200,1129,Escape from New York (1981),4,4.0,True
4219,316,Stargate (1994),4,4.0,True
4263,3219,Pacific Heights (1990),1,4.0,True
4272,316,Stargate (1994),5,4.0,True
4316,2861,For Love of the Game (1999),4,3.0,True
4334,1375,Star Trek III: The Search for Spock (1984),4,4.0,True
4341,2699,Arachnophobia (1990),3,3.0,True
4402,953,It's a Wonderful Life (1946),5,4.0,True
4435,2683,Austin Powers: The Spy Who Shagged Me (1999),2,4.0,True
4441,858,"Godfather, The (1972)",1,4.0,True
4475,173,Judge Dredd (1995),3,3.0,True
4597,3027,Slaughterhouse 2 (1988),1,3.0,True
4602,2155,"Slums of Beverly Hills, The (1998)",3,4.0,True
4622,3552,Caddyshack (1980),4,4.0,True
4668,2571,"Matrix, The (1999)",5,4.0,True
4695,500,Mrs. Doubtfire (1993),3,4.0,True
4698,3125,"End of the Affair, The (1999)",5,4.0,True
4801,1573,Face/Off (1997),5,4.0,True
4850,2716,Ghostbusters (1984),5,4.0,True
4871,1270,Back to the Future (1985),4,4.0,True
4892,3269,Forever Young (1992),2,4.0,True
4943,1270,Back to the Future (1985),3,5.0,True
4944,2102,Steamboat Willie (1940),3,4.0,True
4972,2851,Saturn 3 (1979),2,3.0,True
4978,674,Barbarella (1968),2,4.0,True
4987,480,Jurassic Park (1993),4,4.0,True
4994,2997,Being John Malkovich (1999),5,4.0,True
5040,1345,Carrie (1976),3,4.0,True
5075,2364,Godzilla (Gojira) (1984),5,4.0,True
5088,2529,Planet of the Apes (1968),4,4.0,True
5122,3176,"Talented Mr. Ripley, The (1999)",4,0,True
5141,173,Judge Dredd (1995),4,3.0,True
5144,3717,Gone in 60 Seconds (2000),5,3.0,True
5204,3698,"Running Man, The (1987)",5,4.0,True
5214,708,"Truth About Cats & Dogs, The (1996)",5,4.0,True
5219,3256,Patriot Games (1992),4,4.0,True
5227,587,Ghost (1990),3,3.0,True
5243,2054,"Honey, I Shrunk the Kids (1989)",2,4.0,True
5298,3615,Dinosaur (2000),3,0,True
5348,2550,"Haunting, The (1963)",4,4.0,True
5416,3712,Soapdish (1991),4,0,True
5474,2010,Metropolis (1926),4,4.0,True
5484,3697,Predator 2 (1990),4,4.0,True
5552,3516,"Bell, Book and Candle (1958)",3,4.0,True
5554,2641,Superman II (1980),3,3.0,True
5591,924,2001: A Space Odyssey (1968),4,4.0,True
5603,1185,My Left Foot (1989),3,4.0,True
5611,2094,"Rocketeer, The (1991)",4,4.0,True
5660,2968,Time Bandits (1981),4,4.0,True
5696,3644,Dark Command (1940),4,3.0,True
5708,3217,"Star Is Born, A (1937)",3,4.0,True
5778,610,Heavy Metal (1981),5,4.0,True
5804,1270,Back to the Future (1985),4,5.0,True
5856,1477,Love Jones (1997),5,4.0,True
5864,3462,Modern Times (1936),3,3.0,True
5870,3157,Stuart Little (1999),3,4.0,True
5882,1958,Terms of Endearment (1983),2,4.0,True
5919,2395,Rushmore (1998),3,4.0,True
5970,1391,Mars Attacks! (1996),1,4.0,True
5973,1200,Aliens (1986),5,4.0,True
5983,2528,Logan's Run (1976),4,3.0,True
5984,2664,Invasion of the Body Snatchers (1956),4,5.0,True
5997,2288,"Thing, The (1982)",5,3.0,True
6026,3340,Bride of the Monster (1956),4,3.0,True
52,3861,"Replacements, The (2000)",3,4.0,True
124,34,Babe (1995),5,3.0,True
234,2020,Dangerous Liaisons (1988),5,4.0,True
289,2944,"Dirty Dozen, The (1967)",3,4.0,True
290,2166,Return to Paradise (1998),3,4.0,True
311,527,Schindler's List (1993),4,5.0,True
404,1446,Kolya (1996),5,0,True
414,1208,Apocalypse Now (1979),2,4.0,True
433,2424,You've Got Mail (1998),5,4.0,True
443,1377,Batman Returns (1992),2,4.0,True
547,2020,Dangerous Liaisons (1988),5,4.0,True
568,1010,"Love Bug, The (1969)",4,4.0,True
574,527,Schindler's List (1993),5,5.0,True
578,1233,"Boat, The (Das Boot) (1981)",4,4.0,True
595,492,Manhattan Murder Mystery (1993),4,4.0,True
686,179,Mad Love (1995),2,4.0,True
722,1694,"Apostle, The (1997)",4,0,True
725,3746,Butterfly (La Lengua de las Mariposas) (2000),5,4.0,True
811,2744,Otello (1986),2,3.0,True
821,527,Schindler's List (1993),4,5.0,True
1049,1584,Contact (1997),4,0,True
1075,1178,Paths of Glory (1957),4,4.0,True
1095,1307,When Harry Met Sally... (1989),4,4.0,True
1104,1704,Good Will Hunting (1997),3,4.0,True
1190,3555,U-571 (2000),3,4.0,True
1229,309,"Red Firecracker, Green Firecracker (1994)",4,4.0,True
1235,3160,Magnolia (1999),4,3.0,True
1287,3624,Shanghai Noon (2000),4,4.0,True
1326,3418,Thelma & Louise (1991),4,4.0,True
1371,2769,"Yards, The (1999)",2,4.0,True
1406,527,Schindler's List (1993),5,5.0,True
1424,1355,Nightwatch (1997),1,4.0,True
1452,527,Schindler's List (1993),3,5.0,True
1454,2477,Firewalker (1986),3,3.0,True
1455,866,Bound (1996),5,0,True
1456,1006,"Chamber, The (1996)",3,3.0,True
1521,3901,Duets (2000),1,4.0,True
1541,1635,"Ice Storm, The (1997)",4,4.0,True
1548,3510,Frequency (2000),3,4.0,True
1550,1422,Murder at 1600 (1997),2,4.0,True
1596,2541,Cruel Intentions (1999),5,4.0,True
1604,535,Short Cuts (1993),5,4.0,True
1622,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,5.0,True
1630,731,Heaven's Prisoners (1996),2,3.0,True
1646,3510,Frequency (2000),2,4.0,True
1662,1599,Steel (1997),1,0,True
1711,2112,Grand Canyon (1991),3,3.0,True
1789,3579,I Dreamed of Africa (2000),2,4.0,True
1845,1094,"Crying Game, The (1992)",3,4.0,True
1847,2360,"Celebration, The (Festen) (1998)",5,4.0,True
1855,849,Escape from L.A. (1996),3,3.0,True
1886,70,From Dusk Till Dawn (1996),5,3.0,True
1910,1461,Vegas Vacation (1997),4,3.0,True
1963,281,Nobody's Fool (1994),5,4.0,True
1967,488,M. Butterfly (1993),4,4.0,True
2051,3246,Malcolm X (1992),4,4.0,True
2053,3922,Bikini Beach (1964),1,3.0,True
2142,1625,"Game, The (1997)",4,0,True
2238,1354,Breaking the Waves (1996),5,3.0,True
2339,3948,Meet the Parents (2000),5,4.0,True
2388,3104,Midnight Run (1988),4,4.0,True
2397,1101,Top Gun (1986),3,4.0,True
2413,3716,Fatal Beauty (1987),1,4.0,True
2416,3555,U-571 (2000),4,3.0,True
2498,587,Ghost (1990),3,3.0,True
2509,2332,Belly (1998),4,0,True
2514,930,Notorious (1946),5,4.0,True
2557,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),3,4.0,True
2573,1214,Alien (1979),4,4.0,True
2578,2076,Blue Velvet (1986),4,4.0,True
