user_id,item_id,title,actual_rating,predicted_rating
5732,1944,From Here to Eternity (1953),4,4.0
5745,1680,Sliding Doors (1998),3,4.0
5745,318,"Shawshank Redemption, The (1994)",4,3.0
5745,356,Forrest Gump (1994),4,3.0
5745,1210,Star Wars: Episode VI - Return of the Jedi (1983),5,3.0
5753,1347,"Nightmare on Elm Street, A (1984)",5,4.0
5753,1350,"Omen, The (1976)",5,4.0
5753,1321,"American Werewolf in London, An (1981)",4,4.0
5753,1215,Army of Darkness (1993),5,4.0
5761,2003,Gremlins (1984),3,3.0
5761,2253,Toys (1992),1,3.0
5761,785,Kingpin (1996),2,3.0
5761,2001,Lethal Weapon 2 (1989),3,3.0
5765,2640,Superman (1978),2,3.0
5765,466,Hot Shots! Part Deux (1993),4,4.0
5765,480,Jurassic Park (1993),2,4.0
5765,1587,Conan the Barbarian (1982),4,3.0
5794,3035,Mister Roberts (1955),5,3.0
5794,1265,Groundhog Day (1993),5,4.0
5794,3016,Creepshow (1982),3,3.0
5794,1292,Being There (1979),5,3.0
5809,2915,Risky Business (1983),3,4.0
5809,329,Star Trek: Generations (1994),4,4.0
5809,858,"Godfather, The (1972)",4,4.0
5809,2096,Sleeping Beauty (1959),4,3.0
5821,1183,"English Patient, The (1996)",4,5.0
5821,608,Fargo (1996),5,4.0
5821,2700,"South Park: Bigger, Longer and Uncut (1999)",4,4.0
5821,1210,Star Wars: Episode VI - Return of the Jedi (1983),3,5.0
5829,955,Bringing Up Baby (1938),5,4.0
5829,1968,"Breakfast Club, The (1985)",4,4.0
5829,3421,Animal House (1978),5,4.0
5829,1210,Star Wars: Episode VI - Return of the Jedi (1983),3,5.0
5841,2137,Charlotte's Web (1973),5,4.0
5841,994,Big Night (1996),5,4.0
5841,1086,Dial M for Murder (1954),5,3.0
5841,913,"Maltese Falcon, The (1941)",5,4.0
5850,3368,"Big Country, The (1958)",1,1.0
5850,912,Casablanca (1942),3,4.0
5850,953,It's a Wonderful Life (1946),3,4.0
5850,3602,G. I. Blues (1960),2,2.0
5857,1032,Alice in Wonderland (1951),3,3.0
5857,2371,Fletch (1985),3,3.0
5857,949,East of Eden (1955),3,3.0
5857,3296,To Sir with Love (1967),3,3.0
5879,1275,Highlander (1986),5,3.0
5879,1101,Top Gun (1986),3,3.0
5879,1242,Glory (1989),3,4.0
5879,2167,Blade (1998),4,3.0
5893,3361,Bull Durham (1988),1,3.0
5893,3614,Honeymoon in Vegas (1992),2,3.0
5893,2290,Stardust Memories (1980),4,3.0
5893,471,"Hudsucker Proxy, The (1994)",5,3.0
5908,1408,"Last of the Mohicans, The (1992)",5,4.0
5908,1225,Amadeus (1984),5,3.0
5908,3448,"Good Morning, Vietnam (1987)",5,4.0
5908,1527,"Fifth Element, The (1997)",5,4.0
5909,1340,Bride of Frankenstein (1935),3,2.0
5909,2465,Deadly Friend (1986),2,2.0
5909,1219,Psycho (1960),4,2.0
5909,2644,Dracula (1931),3,3.0
5912,318,"Shawshank Redemption, The (1994)",5,5.0
5912,1997,"Exorcist, The (1973)",2,4.0
5912,2302,My Cousin Vinny (1992),5,4.0
5912,3418,Thelma & Louise (1991),4,4.0
5933,170,Hackers (1995),5,4.0
5933,2541,Cruel Intentions (1999),4,4.0
5933,785,Kingpin (1996),4,3.0
5933,2598,Pushing Tin (1999),4,3.0
5936,913,"Maltese Falcon, The (1941)",5,4.0
5936,541,Blade Runner (1982),5,4.0
5936,1214,Alien (1979),5,4.0
5936,2186,Strangers on a Train (1951),5,5.0
5938,1261,Evil Dead II (Dead By Dawn) (1987),4,4.0
5938,1215,Army of Darkness (1993),5,4.0
5938,3004,"Bachelor, The (1999)",1,3.0
5938,344,Ace Ventura: Pet Detective (1994),3,4.0
5941,50,"Usual Suspects, The (1995)",4,4.0
5941,2493,"Harmonists, The (1997)",5,4.0
5941,3307,City Lights (1931),5,4.0
5941,1212,"Third Man, The (1949)",5,4.0
5952,356,Forrest Gump (1994),4,5.0
5952,3462,Modern Times (1936),4,5.0
5952,892,Twelfth Night (1996),4,4.0
5952,1198,Raiders of the Lost Ark (1981),5,5.0
5963,223,Clerks (1994),5,3.0
5963,3300,Pitch Black (2000),4,3.0
5963,2020,Dangerous Liaisons (1988),5,4.0
5963,2710,"Blair Witch Project, The (1999)",2,3.0
5968,2948,From Russia with Love (1963),5,4.0
5968,2944,"Dirty Dozen, The (1967)",4,4.0
5968,2947,Goldfinger (1964),5,4.0
5968,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5,5.0
5982,165,Die Hard: With a Vengeance (1995),3,3.0
5982,34,Babe (1995),4,4.0
5982,2640,Superman (1978),5,4.0
5982,1597,Conspiracy Theory (1997),4,4.0
5985,2114,"Outsiders, The (1983)",4,4.0
5985,920,Gone with the Wind (1939),5,4.0
5985,3067,Women on the Verge of a Nervous Breakdown (1988),4,4.0
5985,1968,"Breakfast Club, The (1985)",5,4.0
6000,355,"Flintstones, The (1994)",1,3.0
6000,2918,Ferris Bueller's Day Off (1986),4,4.0
6000,2977,Crazy in Alabama (1999),4,3.0
6000,1952,Midnight Cowboy (1969),3,4.0
6007,1608,Air Force One (1997),4,4.0
6007,3016,Creepshow (1982),3,3.0
6007,1987,Prom Night (1980),2,3.0
6007,356,Forrest Gump (1994),5,4.0
6008,474,In the Line of Fire (1993),4,3.0
6008,858,"Godfather, The (1972)",5,4.0
6008,1036,Die Hard (1988),4,3.0
6008,2000,Lethal Weapon (1987),3,3.0
6010,1587,Conan the Barbarian (1982),5,3.0
6010,2779,Heaven Can Wait (1978),5,3.0
6010,160,Congo (1995),2,3.0
6010,1888,Hope Floats (1998),4,3.0
6023,546,Super Mario Bros. (1993),1,3.0
6023,786,Eraser (1996),4,4.0
6023,71,Fair Game (1995),2,3.0
6023,3104,Midnight Run (1988),4,3.0
29,1214,Alien (1979),4,4.0
29,2916,Total Recall (1990),4,4.0
29,1356,Star Trek: First Contact (1996),2,4.0
29,2363,Godzilla (Gojira) (1954),3,3.0
67,1939,"Best Years of Our Lives, The (1946)",5,5.0
67,1945,On the Waterfront (1954),5,5.0
67,1952,Midnight Cowboy (1969),5,4.0
67,1408,"Last of the Mohicans, The (1992)",3,4.0
101,2524,"Towering Inferno, The (1974)",4,4.0
101,3793,X-Men (2000),5,4.0
101,1371,Star Trek: The Motion Picture (1979),5,4.0
101,466,Hot Shots! Part Deux (1993),5,4.0
125,1291,Indiana Jones and the Last Crusade (1989),4,5.0
125,3654,"Guns of Navarone, The (1961)",4,4.0
125,2741,No Mercy (1986),4,4.0
125,1442,Prefontaine (1997),4,4.0
130,2353,Enemy of the State (1998),5,4.0
130,2662,"War of the Worlds, The (1953)",5,5.0
130,1580,Men in Black (1997),5,5.0
130,1408,"Last of the Mohicans, The (1992)",5,5.0
240,1224,Henry V (1989),3,3.0
240,1214,Alien (1979),4,4.0
240,608,Fargo (1996),4,4.0
240,110,Braveheart (1995),4,4.0
615,457,"Fugitive, The (1993)",4,4.0
615,3334,Key Largo (1948),4,4.0
615,1293,Gandhi (1982),4,5.0
615,1148,"Wrong Trousers, The (1993)",5,4.0
763,2329,American History X (1998),3,4.0
763,1562,Batman & Robin (1997),2,2.0
763,1270,Back to the Future (1985),4,4.0
763,3946,Get Carter (2000),3,4.0
767,2203,Shadow of a Doubt (1943),4,4.0
767,3196,Stalag 17 (1953),5,4.0
767,3871,Shane (1953),4,4.0
767,2764,"Thomas Crown Affair, The (1968)",4,4.0
873,3260,Howards End (1992),4,4.0
873,1955,Kramer Vs. Kramer (1979),4,4.0
873,3167,Carnal Knowledge (1971),3,4.0
873,3435,Double Indemnity (1944),4,4.0
953,2571,"Matrix, The (1999)",5,5.0
953,3745,Titan A.E. (2000),5,5.0
953,3479,Ladyhawke (1985),5,5.0
953,3729,Shaft (1971),4,5.0
1071,3185,Snow Falling on Cedars (1999),5,4.0
1071,838,Emma (1996),5,5.0
1071,3578,Gladiator (2000),5,5.0
1071,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,5.0
1268,1244,Manhattan (1979),5,5.0
1268,1784,As Good As It Gets (1997),3,5.0
1268,1282,Fantasia (1940),1,5.0
1268,2734,"Mosquito Coast, The (1986)",4,4.0
1511,246,Hoop Dreams (1994),4,4.0
1511,2208,"Lady Vanishes, The (1938)",5,4.0
1511,3360,Hoosiers (1986),3,4.0
1511,1212,"Third Man, The (1949)",5,4.0
1776,1517,Austin Powers: International Man of Mystery (1997),4,4.0
1776,2478,Three Amigos! (1986),3,4.0
1776,2115,Indiana Jones and the Temple of Doom (1984),4,4.0
1776,3438,Teenage Mutant Ninja Turtles (1990),2,4.0
1816,1387,Jaws (1975),5,3.0
1816,590,Dances with Wolves (1990),5,3.0
1816,1124,On Golden Pond (1981),5,3.0
1816,1198,Raiders of the Lost Ark (1981),2,3.0
1917,1266,Unforgiven (1992),4,4.0
1917,1552,Con Air (1997),2,4.0
1917,368,Maverick (1994),3,4.0
1917,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",5,4.0
1921,2720,Inspector Gadget (1999),2,3.0
1921,552,"Three Musketeers, The (1993)",3,4.0
1921,2470,Crocodile Dundee (1986),3,3.0
1921,2641,Superman II (1980),4,3.0
1990,2329,American History X (1998),5,3.0
1990,2739,"Color Purple, The (1985)",3,2.0
1990,296,Pulp Fiction (1994),3,5.0
1990,1208,Apocalypse Now (1979),3,3.0
2025,2826,"13th Warrior, The (1999)",4,3.0
2025,2916,Total Recall (1990),4,4.0
2025,3176,"Talented Mr. Ripley, The (1999)",5,4.0
2025,780,Independence Day (ID4) (1996),5,3.0
2211,3362,Dog Day Afternoon (1975),3,4.0
2211,3633,On Her Majesty's Secret Service (1969),3,3.0
2211,3682,Magnum Force (1973),4,3.0
2211,1357,Shine (1996),4,4.0
2276,1704,Good Will Hunting (1997),5,4.0
2276,150,Apollo 13 (1995),5,5.0
2276,555,True Romance (1993),4,4.0
2276,22,Copycat (1995),4,4.0
2282,329,Star Trek: Generations (1994),4,3.0
2282,1334,"Blob, The (1958)",3,3.0
2282,849,Escape from L.A. (1996),3,3.0
2282,500,Mrs. Doubtfire (1993),4,4.0
2483,1104,"Streetcar Named Desire, A (1951)",5,3.0
2483,908,North by Northwest (1959),5,3.0
2483,3368,"Big Country, The (1958)",3,3.0
2483,2662,"War of the Worlds, The (1953)",4,3.0
2486,296,Pulp Fiction (1994),4,5.0
2486,2728,Spartacus (1960),4,5.0
2486,1278,Young Frankenstein (1974),5,4.0
2486,1095,Glengarry Glen Ross (1992),4,4.0
2527,1287,Ben-Hur (1959),5,3.0
2527,260,Star Wars: Episode IV - A New Hope (1977),5,5.0
2527,858,"Godfather, The (1972)",5,3.0
2527,2028,Saving Private Ryan (1998),5,3.0
2539,2944,"Dirty Dozen, The (1967)",4,4.0
2539,1387,Jaws (1975),4,3.0
2539,2529,Planet of the Apes (1968),3,4.0
2539,1127,"Abyss, The (1989)",1,4.0
2651,2670,"Run Silent, Run Deep (1958)",3,4.0
2651,1918,Lethal Weapon 4 (1998),3,4.0
2651,648,Mission: Impossible (1996),3,4.0
2651,2826,"13th Warrior, The (1999)",1,4.0
2672,1617,L.A. Confidential (1997),5,4.0
2672,1892,"Perfect Murder, A (1998)",3,3.0
2672,1183,"English Patient, The (1996)",5,3.0
2672,2067,Doctor Zhivago (1965),5,4.0
2713,900,"American in Paris, An (1951)",5,4.0
2713,1097,E.T. the Extra-Terrestrial (1982),4,4.0
2713,1721,Titanic (1997),3,4.0
2713,2078,"Jungle Book, The (1967)",1,3.0
2798,2403,First Blood (1982),3,3.0
2798,281,Nobody's Fool (1994),4,3.0
2798,2396,Shakespeare in Love (1998),4,4.0
2798,1172,Cinema Paradiso (1988),4,3.0
2894,1214,Alien (1979),3,3.0
2894,2628,Star Wars: Episode I - The Phantom Menace (1999),5,4.0
2894,694,"Substitute, The (1996)",2,4.0
2894,170,Hackers (1995),5,4.0
3155,249,Immortal Beloved (1994),5,4.0
3155,1198,Raiders of the Lost Ark (1981),5,5.0
3155,1954,Rocky (1976),5,4.0
3155,953,It's a Wonderful Life (1946),5,5.0
3231,3702,Mad Max (1979),3,3.0
3231,349,Clear and Present Danger (1994),5,4.0
3231,858,"Godfather, The (1972)",5,5.0
3231,474,In the Line of Fire (1993),5,3.0
3263,2366,King Kong (1933),3,4.0
3263,2028,Saving Private Ryan (1998),4,5.0
3263,3555,U-571 (2000),3,4.0
3263,1178,Paths of Glory (1957),3,4.0
3384,2124,"Addams Family, The (1991)",4,4.0
3384,748,"Arrival, The (1996)",4,3.0
3384,2416,Back to School (1986),3,3.0
3384,1233,"Boat, The (Das Boot) (1981)",5,4.0
3555,2735,"Golden Child, The (1986)",3,3.0
3555,2088,Popeye (1980),3,3.0
3555,808,Alaska (1996),3,3.0
3555,590,Dances with Wolves (1990),5,4.0
3602,2040,"Computer Wore Tennis Shoes, The (1970)",4,3.0
3602,2167,Blade (1998),3,4.0
3602,1304,Butch Cassidy and the Sundance Kid (1969),4,3.0
3602,3174,Man on the Moon (1999),4,3.0
3662,2362,Glen or Glenda (1953),4,2.0
3662,3417,"Crimson Pirate, The (1952)",3,4.0
3662,2553,Village of the Damned (1960),3,3.0
3662,2652,"Curse of Frankenstein, The (1957)",4,3.0
3663,2105,Tron (1982),2,3.0
3663,1100,Days of Thunder (1990),2,4.0
3663,2402,Rambo: First Blood Part II (1985),4,4.0
3663,3635,"Spy Who Loved Me, The (1977)",3,4.0
3727,3812,Everything You Always Wanted to Know About Sex (1972),4,3.0
3727,3619,"Hollywood Knights, The (1980)",3,3.0
3727,3424,Do the Right Thing (1989),3,3.0
3727,3394,Blind Date (1987),1,3.0
3810,3639,"Man with the Golden Gun, The (1974)",5,4.0
3810,593,"Silence of the Lambs, The (1991)",5,5.0
3810,2908,Boys Don't Cry (1999),4,4.0
3810,920,Gone with the Wind (1939),5,4.0
3902,1240,"Terminator, The (1984)",5,5.0
3902,3697,Predator 2 (1990),5,5.0
3902,1371,Star Trek: The Motion Picture (1979),5,5.0
3902,667,Bloodsport 2 (1995),5,5.0
3906,3384,"Taking of Pelham One Two Three, The (1974)",3,4.0
3906,480,Jurassic Park (1993),3,4.0
3906,3769,Thunderbolt and Lightfoot (1974),3,3.0
3906,1953,"French Connection, The (1971)",3,3.0
3952,1496,Anna Karenina (1997),5,3.0
3952,2384,Babe: Pig in the City (1998),4,3.0
3952,3155,Anna and the King (1999),4,3.0
3952,3124,Agnes Browne (1999),4,3.0
4130,780,Independence Day (ID4) (1996),4,4.0
4130,480,Jurassic Park (1993),4,4.0
4130,1625,"Game, The (1997)",4,4.0
4130,2000,Lethal Weapon (1987),4,4.0
4212,2013,"Poseidon Adventure, The (1972)",4,4.0
4212,552,"Three Musketeers, The (1993)",3,3.0
4212,1242,Glory (1989),5,4.0
4212,969,"African Queen, The (1951)",5,4.0
4222,1096,Sophie's Choice (1982),3,3.0
4222,608,Fargo (1996),5,3.0
4222,1673,Boogie Nights (1997),3,3.0
4222,3668,Romeo and Juliet (1968),4,4.0
4276,3478,"Bamba, La (1987)",4,3.0
4276,3204,"Boys from Brazil, The (1978)",4,4.0
4276,2944,"Dirty Dozen, The (1967)",4,3.0
4276,2076,Blue Velvet (1986),4,3.0
4311,1009,Escape to Witch Mountain (1975),3,4.0
4311,2987,Who Framed Roger Rabbit? (1988),3,4.0
4311,1079,"Fish Called Wanda, A (1988)",1,4.0
4311,3461,Lord of the Flies (1963),5,3.0
4353,3793,X-Men (2000),5,3.0
4353,480,Jurassic Park (1993),4,3.0
4353,368,Maverick (1994),1,3.0
4353,2010,Metropolis (1926),5,3.0
4479,1598,Desperate Measures (1998),3,4.0
4479,2951,"Fistful of Dollars, A (1964)",4,4.0
4479,1240,"Terminator, The (1984)",4,4.0
4479,2183,"Man Who Knew Too Much, The (1956)",3,4.0
4573,348,Bullets Over Broadway (1994),5,3.0
4573,3168,Easy Rider (1969),4,3.0
4573,1562,Batman & Robin (1997),2,2.0
4573,1276,Cool Hand Luke (1967),5,3.0
4605,1466,Donnie Brasco (1997),4,3.0
4605,552,"Three Musketeers, The (1993)",3,4.0
4605,161,Crimson Tide (1995),3,3.0
4605,2959,Fight Club (1999),3,3.0
4683,673,Space Jam (1996),1,3.0
4683,1544,"Lost World: Jurassic Park, The (1997)",4,3.0
4683,3608,Pee-wee's Big Adventure (1985),1,3.0
4683,1196,Star Wars: Episode V - The Empire Strikes Back (1980),5,3.0
4749,1287,Ben-Hur (1959),4,3.0
4749,2762,"Sixth Sense, The (1999)",5,3.0
4749,419,"Beverly Hillbillies, The (1993)",2,3.0
4749,2028,Saving Private Ryan (1998),4,4.0
4782,1613,Star Maps (1997),3,3.0
4782,315,"Specialist, The (1994)",1,4.0
4782,1252,Chinatown (1974),4,4.0
4782,1097,E.T. the Extra-Terrestrial (1982),3,4.0
4791,2642,Superman III (1983),2,3.0
4791,3812,Everything You Always Wanted to Know About Sex (1972),3,3.0
4791,2499,God Said 'Ha!' (1998),1,3.0
4791,2011,Back to the Future Part II (1989),4,4.0
4940,1230,Annie Hall (1977),5,3.0
4940,1280,Raise the Red Lantern (1991),4,3.0
4940,2088,Popeye (1980),1,3.0
4940,2859,Stop Making Sense (1984),5,3.0
4966,969,"African Queen, The (1951)",4,4.0
4966,940,"Adventures of Robin Hood, The (1938)",4,5.0
4966,3782,Shaft's Big Score! (1972),3,4.0
4966,2529,Planet of the Apes (1968),3,4.0
4985,3175,Galaxy Quest (1999),3,4.0
4985,2376,"View to a Kill, A (1985)",4,4.0
4985,10,GoldenEye (1995),4,4.0
4985,2363,Godzilla (Gojira) (1954),3,4.0
5104,2997,Being John Malkovich (1999),5,4.0
5104,2966,"Straight Story, The (1999)",5,4.0
5104,1242,Glory (1989),4,4.0
5104,3147,"Green Mile, The (1999)",4,4.0
5230,1240,"Terminator, The (1984)",4,5.0
5230,1210,Star Wars: Episode VI - Return of the Jedi (1983),3,5.0
5230,260,Star Wars: Episode IV - A New Hope (1977),3,5.0
5230,2115,Indiana Jones and the Temple of Doom (1984),4,4.0
5336,3639,"Man with the Golden Gun, The (1974)",4,5.0
5336,858,"Godfather, The (1972)",5,5.0
5336,3101,Fatal Attraction (1987),4,4.0
5336,2322,Soldier (1998),3,4.0
5592,2997,Being John Malkovich (1999),5,4.0
5592,2657,"Rocky Horror Picture Show, The (1975)",4,3.0
5592,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),5,3.0
5592,1394,Raising Arizona (1987),5,4.0
5633,1299,"Killing Fields, The (1984)",4,5.0
5633,1968,"Breakfast Club, The (1985)",4,5.0
5633,2968,Time Bandits (1981),4,4.0
5633,593,"Silence of the Lambs, The (1991)",3,5.0
5687,44,Mortal Kombat (1995),3,5.0
5687,3168,Easy Rider (1969),3,4.0
5687,2871,Deliverance (1972),5,3.0
5687,3479,Ladyhawke (1985),1,5.0
5749,523,Ruby in Paradise (1993),3,3.0
5749,350,"Client, The (1994)",4,3.0
5749,3614,Honeymoon in Vegas (1992),2,3.0
5749,2511,"Long Goodbye, The (1973)",5,3.0
5822,2121,Cujo (1983),3,4.0
5822,2118,"Dead Zone, The (1983)",3,3.0
5822,2976,Bringing Out the Dead (1999),4,4.0
5822,253,Interview with the Vampire (1994),4,4.0
5842,1265,Groundhog Day (1993),4,4.0
5842,380,True Lies (1994),4,3.0
5842,3104,Midnight Run (1988),5,3.0
5842,1617,L.A. Confidential (1997),3,3.0
5884,3435,Double Indemnity (1944),5,4.0
5884,1267,"Manchurian Candidate, The (1962)",5,4.0
5884,1374,Star Trek: The Wrath of Khan (1982),3,3.0
5884,1284,"Big Sleep, The (1946)",5,3.0
5926,2991,Live and Let Die (1973),3,4.0
5926,110,Braveheart (1995),5,5.0
5926,2115,Indiana Jones and the Temple of Doom (1984),4,4.0
5926,1408,"Last of the Mohicans, The (1992)",5,5.0
6003,1562,Batman & Robin (1997),1,3.0
6003,1804,"Newton Boys, The (1998)",3,4.0
6003,266,Legends of the Fall (1994),3,4.0
6003,1061,Sleepers (1996),2,4.0
6020,930,Notorious (1946),5,5.0
6020,918,Meet Me in St. Louis (1944),4,5.0
6020,3405,"Night to Remember, A (1958)",5,4.0
6020,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),5,5.0
6028,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",4,4.0
6028,1101,Top Gun (1986),5,4.0
6028,465,Heaven & Earth (1993),2,4.0
6028,227,Drop Zone (1994),3,3.0
179,592,Batman (1989),3,2.0
179,1246,Dead Poets Society (1989),4,4.0
179,2615,My Science Project (1985),3,3.0
179,1290,Some Kind of Wonderful (1987),3,4.0
251,2474,"Color of Money, The (1986)",3,3.0
251,349,Clear and Present Danger (1994),4,3.0
251,457,"Fugitive, The (1993)",4,3.0
251,3256,Patriot Games (1992),4,3.0
328,1917,Armageddon (1998),2,3.0
328,292,Outbreak (1995),2,3.0
328,589,Terminator 2: Judgment Day (1991),4,4.0
328,110,Braveheart (1995),5,4.0
347,2857,Yellow Submarine (1968),5,4.0
347,3095,"Grapes of Wrath, The (1940)",5,4.0
347,3011,"They Shoot Horses, Don't They? (1969)",4,4.0
347,1244,Manhattan (1979),3,3.0
375,589,Terminator 2: Judgment Day (1991),5,4.0
375,1784,As Good As It Gets (1997),4,4.0
375,3167,Carnal Knowledge (1971),3,4.0
375,1673,Boogie Nights (1997),5,4.0
406,3175,Galaxy Quest (1999),4,4.0
406,141,"Birdcage, The (1996)",4,4.0
406,2264,We're No Angels (1989),3,4.0
406,1242,Glory (1989),5,4.0
420,3819,Tampopo (1986),5,4.0
420,2396,Shakespeare in Love (1998),4,4.0
420,2007,Polish Wedding (1998),4,4.0
420,1261,Evil Dead II (Dead By Dawn) (1987),5,4.0
494,2081,"Little Mermaid, The (1989)",5,4.0
494,2701,Wild Wild West (1999),3,2.0
494,784,"Cable Guy, The (1996)",3,2.0
494,2378,Police Academy (1984),4,2.0
619,3871,Shane (1953),3,4.0
619,2248,Say Anything... (1989),5,4.0
619,2804,"Christmas Story, A (1983)",4,3.0
619,2797,Big (1988),4,4.0
659,1296,"Room with a View, A (1986)",2,4.0
659,1097,E.T. the Extra-Terrestrial (1982),5,5.0
659,2104,Tex (1982),3,4.0
659,3109,"River, The (1984)",5,4.0
709,3572,Carnosaur (1993),1,1.0
709,1389,Jaws 3-D (1983),1,1.0
709,1992,Child's Play 2 (1990),1,1.0
709,382,Wolf (1994),3,1.0
728,2420,"Karate Kid, The (1984)",4,4.0
728,832,Ransom (1996),4,4.0
728,1834,"Spanish Prisoner, The (1997)",2,3.0
728,3500,Mr. Saturday Night (1992),4,3.0
758,36,Dead Man Walking (1995),5,5.0
758,1694,"Apostle, The (1997)",2,4.0
758,1393,Jerry Maguire (1996),4,4.0
758,3386,JFK (1991),4,4.0
861,2716,Ghostbusters (1984),5,4.0
861,1091,Weekend at Bernie's (1989),3,3.0
861,2796,Funny Farm (1988),4,3.0
861,3448,"Good Morning, Vietnam (1987)",4,3.0
892,1256,Duck Soup (1933),3,3.0
892,2662,"War of the Worlds, The (1953)",5,3.0
892,1079,"Fish Called Wanda, A (1988)",1,4.0
892,924,2001: A Space Odyssey (1968),5,3.0
913,2411,Rocky IV (1985),1,4.0
913,1373,Star Trek V: The Final Frontier (1989),1,2.0
913,3396,"Muppet Movie, The (1979)",5,3.0
913,2137,Charlotte's Web (1973),5,4.0
1109,2167,Blade (1998),1,3.0
1109,1968,"Breakfast Club, The (1985)",4,4.0
1109,1031,Bedknobs and Broomsticks (1971),2,4.0
1109,1653,Gattaca (1997),4,5.0
1221,1391,Mars Attacks! (1996),2,4.0
1221,514,"Ref, The (1994)",4,3.0
1221,516,Renaissance Man (1994),5,4.0
1221,38,It Takes Two (1995),5,4.0
1237,1092,Basic Instinct (1992),5,4.0
1237,2279,Urban Legend (1998),3,4.0
1237,1407,Scream (1996),5,4.0
1237,1645,"Devil's Advocate, The (1997)",4,5.0
1276,125,Flirting With Disaster (1996),2,4.0
1276,1173,"Cook the Thief His Wife & Her Lover, The (1989)",3,4.0
1276,1641,"Full Monty, The (1997)",3,4.0
1276,3060,"Commitments, The (1991)",3,4.0
1320,1518,Breakdown (1997),3,4.0
1320,2989,For Your Eyes Only (1981),4,4.0
1320,1912,Out of Sight (1998),5,4.0
1320,2028,Saving Private Ryan (1998),3,5.0
1364,1349,Nosferatu a Venezia (1986),4,3.0
1364,1219,Psycho (1960),5,4.0
1364,2635,"Mummy's Curse, The (1944)",4,4.0
1364,1278,Young Frankenstein (1974),5,4.0
1397,968,Night of the Living Dead (1968),2,2.0
1397,1204,Lawrence of Arabia (1962),4,2.0
1397,1893,Beyond Silence (1996),5,3.0
1397,1206,"Clockwork Orange, A (1971)",5,2.0
1401,2677,Buena Vista Social Club (1999),5,4.0
1401,923,Citizen Kane (1941),4,4.0
1401,290,Once Were Warriors (1994),5,4.0
1401,2289,"Player, The (1992)",5,4.0
1405,154,Belle de jour (1967),4,3.0
1405,1219,Psycho (1960),4,4.0
1405,1230,Annie Hall (1977),4,4.0
1405,912,Casablanca (1942),4,4.0
1443,1929,Grand Hotel (1932),3,4.0
1443,3863,"Cell, The (2000)",3,3.0
1443,1199,Brazil (1985),4,4.0
1443,1262,"Great Escape, The (1963)",4,4.0
1458,2987,Who Framed Roger Rabbit? (1988),4,3.0
1458,3095,"Grapes of Wrath, The (1940)",4,4.0
1458,608,Fargo (1996),3,3.0
1458,1199,Brazil (1985),4,3.0
1469,1027,Robin Hood: Prince of Thieves (1991),2,3.0
1469,3819,Tampopo (1986),3,4.0
1469,3504,Network (1976),4,3.0
1469,1230,Annie Hall (1977),5,3.0
1485,1079,"Fish Called Wanda, A (1988)",5,4.0
1485,2410,Rocky III (1982),3,4.0
1485,34,Babe (1995),4,4.0
1485,2804,"Christmas Story, A (1983)",5,4.0
1538,3448,"Good Morning, Vietnam (1987)",5,4.0
1538,663,Kids in the Hall: Brain Candy (1996),3,4.0
1538,1373,Star Trek V: The Final Frontier (1989),4,4.0
1538,3914,"Broken Hearts Club, The (2000)",5,4.0
1549,2804,"Christmas Story, A (1983)",5,5.0
1549,1270,Back to the Future (1985),3,4.0
1549,70,From Dusk Till Dawn (1996),4,4.0
1549,527,Schindler's List (1993),4,5.0
1600,2011,Back to the Future Part II (1989),4,4.0
1600,3551,Marathon Man (1976),4,4.0
1600,2562,Bandits (1997),4,4.0
1600,1517,Austin Powers: International Man of Mystery (1997),4,4.0
1655,2334,"Siege, The (1998)",3,3.0
1655,2692,Run Lola Run (Lola rennt) (1998),5,4.0
1655,2502,Office Space (1999),5,3.0
1655,2628,Star Wars: Episode I - The Phantom Menace (1999),4,4.0
1734,3789,"Pawnbroker, The (1965)",4,4.0
1734,3730,"Conversation, The (1974)",5,4.0
1734,300,Quiz Show (1994),4,4.0
1734,1394,Raising Arizona (1987),3,4.0
1777,3416,"Trial, The (Le Procès) (1963)",4,3.0
1777,724,"Craft, The (1996)",3,4.0
1777,1273,Down by Law (1986),4,3.0
1777,541,Blade Runner (1982),4,4.0
1826,1301,Forbidden Planet (1956),3,4.0
1826,3175,Galaxy Quest (1999),3,4.0
1826,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),3,3.0
1826,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),5,4.0
1827,2657,"Rocky Horror Picture Show, The (1975)",1,4.0
1827,2160,Rosemary's Baby (1968),4,4.0
1827,3931,"Giant Gila Monster, The (1959)",3,3.0
1827,231,Dumb & Dumber (1994),1,3.0
1859,1485,Liar Liar (1997),4,4.0
1859,2329,American History X (1998),3,5.0
1859,2761,"Iron Giant, The (1999)",3,5.0
1859,2820,Hamlet (1964),2,4.0
1957,923,Citizen Kane (1941),3,4.0
1957,1041,Secrets & Lies (1996),4,4.0
